Date	Array	Tree	Height	Temp	Time	Real_time	file_name	Treatment	surf_temp	temp_10cm	vwc	pcpn	amb_P	air_temp_bot	RH_bot	vol	area	AtmPress
18/12/2020	6	5846	70	10.2	09:11:50	09:14:50	micro_2020-12-18_f0000.txt	eCO2	8.59	7.82	17.7	0	990.88	11.9	93.88	0.0042535	0.02835	99.088
18/12/2020	6	5844	70	10.4	09:19:48	09:22:48	micro_2020-12-18_f0000.txt	eCO2	8.59	7.82	17.7	0	990.88	11.9	93.88	0.0042535	0.02835	99.088
18/12/2020	6	5850	70	11	09:27:40	09:30:40	micro_2020-12-18_f0000.txt	eCO2	8.59	7.82	17.7	0	990.88	11.9	93.88	0.0042535	0.02835	99.088
18/12/2020	5	6387	70	11	09:38:00	09:41:00	micro_2020-12-18_f0000.txt	aCO2	8.66	7.8	25.07	0	990.88	11.9	93.88	0.0042535	0.02835	99.088
18/12/2020	5	6384	70	10.9	09:46:50	09:49:50	micro_2020-12-18_f0000.txt	aCO2	8.66	7.8	25.07	0	990.88	11.9	93.88	0.0042535	0.02835	99.088
18/12/2020	5	6382	70	13	09:54:18	09:57:18	micro_2020-12-18_f0000.txt	aCO2	8.66	7.8	25.07	0	990.88	11.9	93.88	0.0042535	0.02835	99.088
18/12/2020	3	8351	70	12.8	10:04:19	10:07:19	micro_2020-12-18_f0000.txt	aCO2	9.2	8.2	23.3	0	989.88	11.99	94.8	0.0042535	0.02835	98.988
18/12/2020	3	8300	70	11.8	10:11:58	10:14:58	micro_2020-12-18_f0000.txt	aCO2	9.2	8.2	23.3	0	989.88	11.99	94.8	0.0042535	0.02835	98.988
18/12/2020	3	9301	70	9.6	10:21:33	10:24:33	micro_2020-12-18_f0000.txt	aCO2	9.2	8.2	23.3	0	989.88	11.99	94.8	0.0042535	0.02835	98.988
18/12/2020	1	8437	70	10.9	10:33:34	10:36:34	micro_2020-12-18_f0000.txt	eCO2	9.68	8.36	21.88	0	989.88	11.99	94.8	0.0042535	0.02835	98.988
18/12/2020	1	8445	70	11.1	10:49:50	10:52:50	micro_2020-12-18_f0000.txt	eCO2	9.68	8.36	21.88	0	989.88	11.99	94.8	0.0042535	0.02835	98.988
18/12/2020	1	8468	70	10.8	10:57:41	11:00:41	micro_2020-12-18_f0000.txt	eCO2	9.91	8.43	21.81	0	989.91	12.06	94.66	0.0042535	0.02835	98.991
18/12/2020	2	8673	70	10.4	11:08:20	11:11:20	micro_2020-12-18_f0000.txt	aCO2	9.48	7.76	23.28	0	989.91	12.06	94.66	0.0042535	0.02835	98.991
18/12/2020	2	8668	70	10.7	11:15:40	11:18:40	micro_2020-12-18_f0000.txt	aCO2	9.48	7.76	23.28	0	989.91	12.06	94.66	0.0042535	0.02835	98.991
18/12/2020	2	8749	70	13.4	11:23:02	11:26:02	micro_2020-12-18_f0000.txt	aCO2	9.48	7.76	23.28	0	989.91	12.06	94.66	0.0042535	0.02835	98.991
18/12/2020	4	6574	70	10.5	11:45:08	11:48:08	micro_2020-12-18_f0001.txt	eCO2	9.23	8.05	25.64	0	989.91	12.06	94.66	0.0042535	0.02835	98.991
18/12/2020	4	6518	70	10.9	11:53:02	11:56:02	micro_2020-12-18_f0001.txt	eCO2	9.23	8.05	25.64	0	989.91	12.06	94.66	0.0042535	0.02835	98.991
22/01/2021	6	5846	70	1.6	11:05:32	11:01:32	micro_2021-01-22_f0000.txt	eCO2	3.53	5.28	18.27	0	977.67	4.33	81.42	0.0042535	0.02835	97.767
22/01/2021	6	5844	70	2.1	11:13:50	11:09:50	micro_2021-01-22_f0000.txt	eCO2	3.53	5.28	18.27	0	977.67	4.33	81.42	0.0042535	0.02835	97.767
22/01/2021	6	5850	70	2	11:24:22	11:20:22	micro_2021-01-22_f0000.txt	eCO2	3.53	5.28	18.27	0	977.67	4.33	81.42	0.0042535	0.02835	97.767
22/01/2021	5	6387	70	2.2	10:38:05	10:34:05	micro_2021-01-22_f0000.txt	aCO2	3.5	4.36	27.05	0	977.54	2.77	90.3	0.0042535	0.02835	97.754
22/01/2021	5	6384	70	1.1	10:46:00	10:42:00	micro_2021-01-22_f0000.txt	aCO2	3.5	4.36	27.05	0	977.54	2.77	90.3	0.0042535	0.02835	97.754
22/01/2021	5	6382	70	3.1	10:53:35	10:49:35	micro_2021-01-22_f0000.txt	aCO2	3.5	4.36	27.05	0	977.54	2.77	90.3	0.0042535	0.02835	97.754
22/01/2021	3	8351	70	1.1	09:48:09	09:44:09	micro_2021-01-22_f0000.txt	aCO2	3.64	5.21	26.25	0	977.21	-0.54	97.48	0.0042535	0.02835	97.721
22/01/2021	3	8300	70	3.2	09:56:30	09:52:30	micro_2021-01-22_f0000.txt	aCO2	3.64	5.21	26.25	0	977.21	-0.54	97.48	0.0042535	0.02835	97.721
22/01/2021	3	9301	70	2.7	10:04:04	10:00:04	micro_2021-01-22_f0000.txt	aCO2	3.78	5.17	26.24	0	977.54	2.77	90.3	0.0042535	0.02835	97.754
22/01/2021	1	8437	70	4.3	10:28:28	10:24:28	micro_2021-01-22_f0000.txt	eCO2	2.74	5.24	25.01	0	977.54	2.77	90.3	0.0042535	0.02835	97.754
22/01/2021	1	8445	70	3.8	10:13:56	10:09:56	micro_2021-01-22_f0000.txt	eCO2	2.74	5.24	25.01	0	977.54	2.77	90.3	0.0042535	0.02835	97.754
22/01/2021	1	8468	70	4.9	10:21:03	10:17:03	micro_2021-01-22_f0000.txt	eCO2	2.74	5.24	25.01	0	977.54	2.77	90.3	0.0042535	0.02835	97.754
22/01/2021	2	8673	70	0	09:21:37	09:17:37	micro_2021-01-22_f0000.txt	aCO2	3.02	5.08	25	0	977.21	-0.54	97.48	0.0042535	0.02835	97.721
22/01/2021	2	8668	70	0.7	09:36:35	09:32:35	micro_2021-01-22_f0000.txt	aCO2	3.02	5.08	25	0	977.21	-0.54	97.48	0.0042535	0.02835	97.721
22/01/2021	2	8749	70	-0.2	09:29:18	09:25:18	micro_2021-01-22_f0000.txt	aCO2	3.02	5.08	25	0	977.21	-0.54	97.48	0.0042535	0.02835	97.721
22/01/2021	4	6574	70	-2.4	09:04:50	09:00:50	micro_2021-01-22_f0000.txt	eCO2	3.03	4.64	28.06	0	977.21	-0.54	97.48	0.0042535	0.02835	97.721
22/01/2021	4	6518	70	-1.5	09:12:25	09:08:25	micro_2021-01-22_f0000.txt	eCO2	3.03	4.64	28.06	0	977.21	-0.54	97.48	0.0042535	0.02835	97.721
24/02/2021	4	6574	70	15.4	10:16:50	10:10:50	micro_2021-02-24_f0000.txt	eCO2	9.12	7.46	26.58	0	1003	12.82	87.37	0.0042535	0.02835	100.3
24/02/2021	4	6580	70	15.6	10:23:49	10:17:49	micro_2021-02-24_f0000.txt	eCO2	9.12	7.46	26.58	0	1003	12.82	87.37	0.0042535	0.02835	100.3
24/02/2021	4	6622	70	15.4	10:32:30	10:26:30	micro_2021-02-24_f0000.txt	eCO2	9.12	7.46	26.58	0	1003	12.82	87.37	0.0042535	0.02835	100.3
24/02/2021	4	6518	70	14.9	10:39:44	10:33:44	micro_2021-02-24_f0000.txt	eCO2	9.12	7.46	26.58	0	1003	12.82	87.37	0.0042535	0.02835	100.3
24/02/2021	4	6516	70	14.7	10:48:17	10:42:17	micro_2021-02-24_f0000.txt	eCO2	9.12	7.46	26.58	0	1003	12.82	87.37	0.0042535	0.02835	100.3
24/02/2021	2	8689	70	14.3	10:58:53	10:52:53	micro_2021-02-24_f0000.txt	aCO2	9.39	7.1	22.75	0	1003	12.82	87.37	0.0042535	0.02835	100.3
24/02/2021	2	8676	70	13.2	11:07:40	11:01:40	micro_2021-02-24_f0000.txt	aCO2	9.67	7.18	22.7	0	1003.04	13.76	81.86	0.0042535	0.02835	100.304
24/02/2021	2	8673	70	15.7	11:14:55	11:08:55	micro_2021-02-24_f0000.txt	aCO2	9.67	7.18	22.7	0	1003.04	13.76	81.86	0.0042535	0.02835	100.304
24/02/2021	2	8749	70	14.5	11:22:40	11:16:40	micro_2021-02-24_f0000.txt	aCO2	9.67	7.18	22.7	0	1003.04	13.76	81.86	0.0042535	0.02835	100.304
24/02/2021	2	8668	70	15	11:29:50	11:23:50	micro_2021-02-24_f0000.txt	aCO2	9.67	7.18	22.7	0	1003.04	13.76	81.86	0.0042535	0.02835	100.304
24/02/2021	5	6373	70	10.7	11:40:00	11:34:00	micro_2021-02-24_f0000.txt	aCO2	9.32	7.65	23.98	0	1003.04	13.76	81.86	0.0042535	0.02835	100.304
24/02/2021	5	6387	70	12.1	11:47:02	11:41:02	micro_2021-02-24_f0000.txt	aCO2	9.32	7.65	23.98	0	1003.04	13.76	81.86	0.0042535	0.02835	100.304
24/02/2021	5	6384	70	12.1	11:54:35	11:48:35	micro_2021-02-24_f0000.txt	aCO2	9.32	7.65	23.98	0	1003.04	13.76	81.86	0.0042535	0.02835	100.304
24/02/2021	5	6383	70	13.1	12:01:46	11:55:46	micro_2021-02-24_f0000.txt	aCO2	9.32	7.65	23.98	0	1003.04	13.76	81.86	0.0042535	0.02835	100.304
24/02/2021	5	6406	70	13.2	12:08:46	12:02:46	micro_2021-02-24_f0000.txt	aCO2	9.59	7.73	23.96	0	1002.59	14.22	77.36	0.0042535	0.02835	100.259
24/02/2021	6	5846	70	14.7	12:18:00	12:12:00	micro_2021-02-24_f0000.txt	eCO2	9.49	7.7	17.25	0	1002.59	14.22	77.36	0.0042535	0.02835	100.259
24/02/2021	6	5844	70	14.6	12:26:19	12:20:19	micro_2021-02-24_f0000.txt	eCO2	9.49	7.7	17.25	0	1002.59	14.22	77.36	0.0042535	0.02835	100.259
24/02/2021	6	5850	70	14.4	12:34:20	12:28:20	micro_2021-02-24_f0000.txt	eCO2	9.49	7.7	17.25	0	1002.59	14.22	77.36	0.0042535	0.02835	100.259
24/02/2021	6	3752	70	14.2	12:42:06	12:36:06	micro_2021-02-24_f0000.txt	eCO2	9.49	7.7	17.25	0	1002.59	14.22	77.36	0.0042535	0.02835	100.259
24/02/2021	6	3750	70	14.5	12:49:03	12:43:03	micro_2021-02-24_f0000.txt	eCO2	9.49	7.7	17.25	0	1002.59	14.22	77.36	0.0042535	0.02835	100.259
24/02/2021	3	8357	70	13.7	13:11:44	13:05:44	micro_2021-02-24_f0001.txt	aCO2	9.66	7.47	21.4	0	1002.12	14.3	78.02	0.0042535	0.02835	100.212
24/02/2021	3	8351	70	14.7	13:18:38	13:12:38	micro_2021-02-24_f0001.txt	aCO2	9.66	7.47	21.4	0	1002.12	14.3	78.02	0.0042535	0.02835	100.212
24/02/2021	3	8345	70	15.4	13:26:01	13:20:01	micro_2021-02-24_f0001.txt	aCO2	9.66	7.47	21.4	0	1002.12	14.3	78.02	0.0042535	0.02835	100.212
24/02/2021	3	8300	70	12.3	13:33:33	13:27:33	micro_2021-02-24_f0001.txt	aCO2	9.66	7.47	21.4	0	1002.12	14.3	78.02	0.0042535	0.02835	100.212
24/02/2021	3	9301	70	14.3	13:41:24	13:35:24	micro_2021-02-24_f0001.txt	aCO2	9.66	7.47	21.4	0	1002.12	14.3	78.02	0.0042535	0.02835	100.212
24/02/2021	1	8433	70	15.2	13:50:40	13:44:40	micro_2021-02-24_f0001.txt	eCO2	10.91	7.93	21.25	0	1002.12	14.3	78.02	0.0042535	0.02835	100.212
24/02/2021	1	8445	70	15.1	13:57:57	13:51:57	micro_2021-02-24_f0001.txt	eCO2	10.91	7.93	21.25	0	1002.12	14.3	78.02	0.0042535	0.02835	100.212
24/02/2021	1	8468	70	15.4	14:05:58	13:59:58	micro_2021-02-24_f0001.txt	eCO2	10.91	7.93	21.25	0	1002.12	14.3	78.02	0.0042535	0.02835	100.212
24/02/2021	1	8446	70	15	14:13:35	14:07:35	micro_2021-02-24_f0001.txt	eCO2	11.28	8	21.25	0	1001.82	14.59	76.47	0.0042535	0.02835	100.182
24/02/2021	1	8437	70	14.7	14:22:18	14:16:18	micro_2021-02-24_f0001.txt	eCO2	11.28	8	21.25	0	1001.82	14.59	76.47	0.0042535	0.02835	100.182
25/02/2021	6	5846	30	12.7	13:06:30	13:06:30	micro_2021-02-25_f0002.txt	eCO2	8.29	7.58	16.42	0	1012	10.85	57.95	0.002043	0.03178	101.2
25/02/2021	6	5846	150	12.7	13:14:58	13:14:58	micro_2021-02-25_f0002.txt	eCO2	8.29	7.58	16.42	0	1012	10.85	57.95	0.002043	0.03178	101.2
25/02/2021	6	5846	250	12	13:23:00	13:23:00	micro_2021-02-25_f0002.txt	eCO2	8.29	7.58	16.42	0	1012	10.85	57.95	0.002043	0.03178	101.2
25/02/2021	6	5846	400	12.3	13:30:38	13:30:38	micro_2021-02-25_f0002.txt	eCO2	8.29	7.58	16.42	0	1012	10.85	57.95	0.002043	0.03178	101.2
25/02/2021	6	5850	30	10.3	13:39:06	13:39:06	micro_2021-02-25_f0002.txt	eCO2	8.29	7.58	16.42	0	1012	10.85	57.95	0.002043	0.03178	101.2
25/02/2021	6	5850	150	10.1	14:17:12	14:17:12	micro_2021-02-25_f0002.txt	eCO2	8.54	7.63	16.92	0	1012.91	10.59	55.86	0.002043	0.03178	101.291
25/02/2021	6	5850	250	11.5	14:08:30	14:08:30	micro_2021-02-25_f0002.txt	eCO2	8.54	7.63	16.92	0	1012.91	10.59	55.86	0.002043	0.03178	101.291
25/02/2021	6	5850	400	8.5	14:34:40	14:34:40	micro_2021-02-25_f0002.txt	eCO2	8.54	7.63	16.92	0	1012.91	10.59	55.86	0.002043	0.03178	101.291
25/02/2021	6	3752	30	11.5	14:45:30	14:45:30	micro_2021-02-25_f0002.txt	eCO2	8.54	7.63	16.92	0	1012.91	10.59	55.86	0.002043	0.03178	101.291
25/02/2021	6	3752	150	12.9	15:05:30	15:05:30	micro_2021-02-25_f0003.txt	eCO2	8.36	7.67	16.85	0	1013.08	10.37	56.28	0.002043	0.03178	101.308
25/02/2021	6	3752	250	10.8	15:16:45	15:16:45	micro_2021-02-25_f0003.txt	eCO2	8.36	7.67	16.85	0	1013.08	10.37	56.28	0.002043	0.03178	101.308
25/02/2021	6	3752	400	10.7	15:25:30	15:25:30	micro_2021-02-25_f0003.txt	eCO2	8.36	7.67	16.85	0	1013.08	10.37	56.28	0.002043	0.03178	101.308
25/02/2021	5	6382	30	13.6	15:40:00	15:40:00	micro_2021-02-25_f0003.txt	aCO2	8.39	7.57	23.59	0	1013.08	10.37	56.28	0.002043	0.03178	101.308
25/02/2021	5	6382	150	13.2	15:51:50	15:51:50	micro_2021-02-25_f0003.txt	aCO2	8.39	7.57	23.59	0	1013.08	10.37	56.28	0.002043	0.03178	101.308
25/02/2021	5	6382	250	12.1	16:03:00	16:03:00	micro_2021-02-25_f0003.txt	aCO2	8.1	7.62	23.6	0	1013.83	9.51	62.83	0.002043	0.03178	101.383
25/02/2021	5	6382	400	11.3	16:13:52	16:13:52	micro_2021-02-25_f0003.txt	aCO2	8.1	7.62	23.6	0	1013.83	9.51	62.83	0.002043	0.03178	101.383
26/02/2021	5	6373	30	3.4	09:31:01	09:31:01	micro_2021-02-26_f0000.txt	aCO2	4.31	5.76	23.48	0	1021.96	2.68	98.85	0.002043	0.03178	102.196
26/02/2021	5	6373	150	4.9	09:47:00	09:47:00	micro_2021-02-26_f0000.txt	aCO2	4.31	5.76	23.48	0	1021.96	2.68	98.85	0.002043	0.03178	102.196
26/02/2021	5	6373	250	4.9	10:02:30	10:02:30	micro_2021-02-26_f0000.txt	aCO2	5.09	5.69	23.48	0	1022.59	6.13	88.27	0.002043	0.03178	102.259
26/02/2021	5	6373	400	4.9	10:25:00	10:25:00	micro_2021-02-26_f0000.txt	aCO2	5.09	5.69	23.48	0	1022.59	6.13	88.27	0.002043	0.03178	102.259
26/02/2021	5	6387	30	6.2	10:38:00	10:38:00	micro_2021-02-26_f0000.txt	aCO2	5.09	5.69	23.48	0	1022.59	6.13	88.27	0.002043	0.03178	102.259
26/02/2021	5	6387	150	7.8	10:50:50	10:50:50	micro_2021-02-26_f0000.txt	aCO2	5.09	5.69	23.48	0	1022.59	6.13	88.27	0.002043	0.03178	102.259
26/02/2021	5	6387	250	7.6	11:01:20	11:01:20	micro_2021-02-26_f0000.txt	aCO2	6	5.68	23.54	0	1022.96	7.97	79.19	0.002043	0.03178	102.296
26/02/2021	5	6387	400	8.8	11:14:20	11:14:20	micro_2021-02-26_f0000.txt	aCO2	6	5.68	23.54	0	1022.96	7.97	79.19	0.002043	0.03178	102.296
26/02/2021	3	8357	30	9.9	11:28:00	11:28:00	micro_2021-02-26_f0000.txt	aCO2	5.93	6.1	20.82	0	1022.96	7.97	79.19	0.002043	0.03178	102.296
26/02/2021	3	8357	150	10.1	11:38:30	11:38:30	micro_2021-02-26_f0000.txt	aCO2	5.93	6.1	20.82	0	1022.96	7.97	79.19	0.002043	0.03178	102.296
26/02/2021	3	8357	250	9.8	11:49:49	11:49:49	micro_2021-02-26_f0000.txt	aCO2	5.93	6.1	20.82	0	1022.96	7.97	79.19	0.002043	0.03178	102.296
26/02/2021	3	8357	400	9.8	12:02:00	12:02:00	micro_2021-02-26_f0000.txt	aCO2	6.92	6.14	20.8	0	1023.09	9.18	72.18	0.002043	0.03178	102.309
26/02/2021	3	8351	30	9.4	12:11:20	12:11:20	micro_2021-02-26_f0000.txt	aCO2	6.92	6.14	20.8	0	1023.09	9.18	72.18	0.002043	0.03178	102.309
26/02/2021	3	8351	150	10.1	12:22:50	12:22:50	micro_2021-02-26_f0000.txt	aCO2	6.92	6.14	20.8	0	1023.09	9.18	72.18	0.002043	0.03178	102.309
26/02/2021	3	8351	250	10	12:39:30	12:39:30	micro_2021-02-26_f0000.txt	aCO2	6.92	6.14	20.8	0	1023.09	9.18	72.18	0.002043	0.03178	102.309
26/02/2021	3	8351	400	9.9	12:50:28	12:50:28	micro_2021-02-26_f0000.txt	aCO2	6.92	6.14	20.8	0	1023.09	9.18	72.18	0.002043	0.03178	102.309
26/02/2021	3	9301	30	9.8	13:00:24	13:00:24	micro_2021-02-26_f0000.txt	aCO2	7.48	6.22	20.76	0	1022.96	9.95	67.39	0.002043	0.03178	102.296
26/02/2021	3	9301	150	11.2	13:09:00	13:09:00	micro_2021-02-26_f0000.txt	aCO2	7.48	6.22	20.76	0	1022.96	9.95	67.39	0.002043	0.03178	102.296
26/02/2021	3	9301	250	10.9	13:19:20	13:19:20	micro_2021-02-26_f0000.txt	aCO2	7.48	6.22	20.76	0	1022.96	9.95	67.39	0.002043	0.03178	102.296
26/02/2021	3	9301	400	11	13:27:40	13:27:40	micro_2021-02-26_f0000.txt	aCO2	7.48	6.22	20.76	0	1022.96	9.95	67.39	0.002043	0.03178	102.296
26/02/2021	1	8445	30	11.9	14:38:42	14:38:42	micro_2021-02-26_f0000.txt	eCO2	8.73	6.35	20.88	0	1023	10.15	65.03	0.002043	0.03178	102.3
26/02/2021	1	8445	150	13	14:48:15	14:48:15	micro_2021-02-26_f0000.txt	eCO2	8.73	6.35	20.88	0	1023	10.15	65.03	0.002043	0.03178	102.3
26/02/2021	1	8445	250	13.4	14:57:20	14:57:20	micro_2021-02-26_f0000.txt	eCO2	8.73	6.35	20.88	0	1023	10.15	65.03	0.002043	0.03178	102.3
26/02/2021	1	8445	400	14.2	15:12:30	15:12:30	micro_2021-02-26_f0000.txt	eCO2	8.83	6.5	20.87	0	1022.95	10.95	62.44	0.002043	0.03178	102.295
26/02/2021	1	8446	30	14.1	15:23:30	15:23:30	micro_2021-02-26_f0000.txt	eCO2	8.83	6.5	20.87	0	1022.95	10.95	62.44	0.002043	0.03178	102.295
26/02/2021	1	8446	150	14	15:32:20	15:32:20	micro_2021-02-26_f0000.txt	eCO2	8.83	6.5	20.87	0	1022.95	10.95	62.44	0.002043	0.03178	102.295
26/02/2021	1	8446	250	12.9	15:57:24	15:57:24	micro_2021-02-26_f0000.txt	eCO2	8.83	6.5	20.87	0	1022.95	10.95	62.44	0.002043	0.03178	102.295
26/02/2021	1	8446	400	12.7	15:48:30	15:48:30	micro_2021-02-26_f0000.txt	eCO2	8.83	6.5	20.87	0	1022.95	10.95	62.44	0.002043	0.03178	102.295
01/03/2021	1	8437	30	4.2	09:30:40	09:30:40	micro_2021-03-01_f0000.txt	eCO2	3.86	5.36	20.4	0	1019.09	2.56	99.56	0.002043	0.03178	101.909
01/03/2021	1	8437	150	8.2	09:43:30	09:43:30	micro_2021-03-01_f0000.txt	eCO2	3.86	5.36	20.4	0	1019.09	2.56	99.56	0.002043	0.03178	101.909
01/03/2021	1	8437	250	4.3	10:45:40	10:45:40	micro_2021-03-01_f0000.txt	eCO2	4.35	5.36	20.4	0	1019	3.21	99.51	0.002043	0.03178	101.9
01/03/2021	1	8437	400	4.3	11:02:00	11:02:00	micro_2021-03-01_f0000.txt	eCO2	4.87	5.39	20.39	0	1019	3.78	99.39	0.002043	0.03178	101.9
01/03/2021	2	8673	30	5.3	11:28:16	11:28:16	micro_2021-03-01_f0000.txt	aCO2	5.01	5.39	21.84	0	1019	3.78	99.39	0.002043	0.03178	101.9
01/03/2021	2	8673	150	4.4	11:35:55	11:35:55	micro_2021-03-01_f0000.txt	aCO2	5.01	5.39	21.84	0	1019	3.78	99.39	0.002043	0.03178	101.9
01/03/2021	2	8673	250	4.3	11:47:40	11:47:40	micro_2021-03-01_f0000.txt	aCO2	5.01	5.39	21.84	0	1019	3.78	99.39	0.002043	0.03178	101.9
01/03/2021	2	8673	400	4.3	11:59:00	11:59:00	micro_2021-03-01_f0000.txt	aCO2	5.01	5.39	21.84	0	1019	3.78	99.39	0.002043	0.03178	101.9
01/03/2021	2	8668	30	6.4	12:07:38	12:07:38	micro_2021-03-01_f0000.txt	aCO2	5.27	5.4	21.82	0	1018.62	4.27	96.78	0.002043	0.03178	101.862
01/03/2021	2	8668	150	6.4	12:16:40	12:16:40	micro_2021-03-01_f0000.txt	aCO2	5.27	5.4	21.82	0	1018.62	4.27	96.78	0.002043	0.03178	101.862
01/03/2021	2	8668	250	6.4	12:26:30	12:26:30	micro_2021-03-01_f0000.txt	aCO2	5.27	5.4	21.82	0	1018.62	4.27	96.78	0.002043	0.03178	101.862
01/03/2021	2	8668	400	6.4	12:36:54	12:36:54	micro_2021-03-01_f0000.txt	aCO2	5.27	5.4	21.82	0	1018.62	4.27	96.78	0.002043	0.03178	101.862
01/03/2021	2	8749	30	6.3	12:46:27	12:46:27	micro_2021-03-01_f0000.txt	aCO2	5.27	5.4	21.82	0	1018.62	4.27	96.78	0.002043	0.03178	101.862
01/03/2021	2	8749	150	6.2	12:56:00	12:56:00	micro_2021-03-01_f0000.txt	aCO2	5.27	5.4	21.82	0	1018.62	4.27	96.78	0.002043	0.03178	101.862
01/03/2021	2	8749	250	6.1	13:07:40	13:07:40	micro_2021-03-01_f0000.txt	aCO2	5.54	5.46	21.86	0	1018.38	4.33	92.65	0.002043	0.03178	101.838
01/03/2021	2	8749	400	6.1	13:17:40	13:17:40	micro_2021-03-01_f0000.txt	aCO2	5.54	5.46	21.86	0	1018.38	4.33	92.65	0.002043	0.03178	101.838
01/03/2021	4	6574	30	8.5	13:33:28	13:33:28	micro_2021-03-01_f0000.txt	eCO2	5.54	5.14	25.76	0	1018.38	4.33	92.65	0.002043	0.03178	101.838
01/03/2021	4	6574	150	7.7	13:44:00	13:44:00	micro_2021-03-01_f0000.txt	eCO2	5.54	5.14	25.76	0	1018.38	4.33	92.65	0.002043	0.03178	101.838
01/03/2021	4	6574	250	7.7	13:53:50	13:53:50	micro_2021-03-01_f0000.txt	eCO2	5.54	5.14	25.76	0	1018.38	4.33	92.65	0.002043	0.03178	101.838
01/03/2021	4	6574	400	7.6	14:07:22	14:07:22	micro_2021-03-01_f0000.txt	eCO2	5.66	7.07	25.76	0	1017.67	4.32	89.74	0.002043	0.03178	101.767
01/03/2021	4	6518	30	6.5	14:18:10	14:18:10	micro_2021-03-01_f0000.txt	eCO2	5.66	7.07	25.76	0	1017.67	4.32	89.74	0.002043	0.03178	101.767
01/03/2021	4	6518	150	6.3	14:27:45	14:27:45	micro_2021-03-01_f0000.txt	eCO2	5.66	7.07	25.76	0	1017.67	4.32	89.74	0.002043	0.03178	101.767
01/03/2021	4	6518	250	6.5	14:36:50	14:36:50	micro_2021-03-01_f0000.txt	eCO2	5.66	7.07	25.76	0	1017.67	4.32	89.74	0.002043	0.03178	101.767
01/03/2021	4	6518	400	4.7	14:59:00	14:59:00	micro_2021-03-01_f0000.txt	eCO2	5.66	7.07	25.76	0	1017.67	4.32	89.74	0.002043	0.03178	101.767
01/03/2021	4	6516	30	8.4	15:07:30	15:07:30	micro_2021-03-01_f0000.txt	eCO2	5.62	8.32	25.34	0	1017.5	4.12	88.98	0.002043	0.03178	101.75
01/03/2021	4	6516	150	8.5	15:17:00	15:17:00	micro_2021-03-01_f0000.txt	eCO2	5.62	8.32	25.34	0	1017.5	4.12	88.98	0.002043	0.03178	101.75
01/03/2021	4	6516	250	4.3	15:28:40	15:28:40	micro_2021-03-01_f0000.txt	eCO2	5.62	8.32	25.34	0	1017.5	4.12	88.98	0.002043	0.03178	101.75
01/03/2021	4	6516	400	4.3	15:39:00	15:39:00	micro_2021-03-01_f0000.txt	eCO2	5.62	8.32	25.34	0	1017.5	4.12	88.98	0.002043	0.03178	101.75
22/03/2021	4	6574	70	1.1	08:45:27	08:45:27	micro_2021-03-22_f0000.txt	eCO2	5.46	7.58	25.44	0	1012.5	4.2	95.81	0.0042535	0.02835	101.25
22/03/2021	4	6580	70	1.7	08:52:54	08:52:54	micro_2021-03-22_f0000.txt	eCO2	5.46	7.58	25.44	0	1012.5	4.2	95.81	0.0042535	0.02835	101.25
22/03/2021	4	6516	70	2.4	09:00:24	09:00:24	micro_2021-03-22_f0000.txt	eCO2	5.92	7.58	25.45	0	1012.56	5.56	90.74	0.0042535	0.02835	101.256
22/03/2021	4	6518	70	2.7	09:08:00	09:08:00	micro_2021-03-22_f0000.txt	eCO2	5.92	7.58	25.45	0	1012.56	5.56	90.74	0.0042535	0.02835	101.256
22/03/2021	4	6622	70	1.6	09:16:10	09:16:10	micro_2021-03-22_f0000.txt	eCO2	5.92	7.58	25.45	0	1012.56	5.56	90.74	0.0042535	0.02835	101.256
22/03/2021	5	6373	70	3.1	09:25:50	09:25:50	micro_2021-03-22_f0000.txt	aCO2	6.08	6.2	24.81	0	1012.56	5.56	90.74	0.0042535	0.02835	101.256
22/03/2021	5	6387	70	2.4	09:33:10	09:33:10	micro_2021-03-22_f0000.txt	aCO2	6.08	6.2	24.81	0	1012.56	5.56	90.74	0.0042535	0.02835	101.256
22/03/2021	5	6382	70	2	09:40:55	09:40:55	micro_2021-03-22_f0000.txt	aCO2	6.08	6.2	24.81	0	1012.56	5.56	90.74	0.0042535	0.02835	101.256
22/03/2021	5	6406	70	1.7	09:55:29	09:55:29	micro_2021-03-22_f0000.txt	aCO2	6.08	6.2	24.81	0	1012.56	5.56	90.74	0.0042535	0.02835	101.256
22/03/2021	5	6384	70	1.6	10:02:55	10:02:55	micro_2021-03-22_f0000.txt	aCO2	7.14	6.22	24.81	0	1012.59	7.26	81.03	0.0042535	0.02835	101.259
22/03/2021	1	8433	70	7.1	10:13:10	10:13:10	micro_2021-03-22_f0000.txt	eCO2	6.99	6.42	20.65	0	1012.59	7.26	81.03	0.0042535	0.02835	101.259
22/03/2021	1	8445	70	7.4	10:24:36	10:24:36	micro_2021-03-22_f0000.txt	eCO2	6.99	6.42	20.65	0	1012.59	7.26	81.03	0.0042535	0.02835	101.259
22/03/2021	1	8468	70	6.9	10:32:27	10:32:27	micro_2021-03-22_f0000.txt	eCO2	6.99	6.42	20.65	0	1012.59	7.26	81.03	0.0042535	0.02835	101.259
