"","plate_identifier","Inner.Core.Sample.ID","Sample.Mass.Added.to.Tube..mg.","Date.Weighed","Name.of.Weigher","Notes","Sample.Archived","Sample.Notes","Extraction.Plate.ID","Plate.Well.No.","Plate.Position","Blank.Well.","Sample.Added.to.Extraction.Plate","Name.of.Person.Adding.to.Plate","Date.Plate.Extracted","species","core_type","material","lab_id","seq_id","mcra_probe_loose","mcra_probe_strict","mcra_eva_loose","mcra_eva_strict","bact_loose","bact_strict","arc_loose","arc_strict","mmox_loose","mmox_strict","pmoa_loose","pmoa_strict","Raw"
"153","4G11","ACSA_SM3
Wood_Inner
Lab ID: 25c",102.4,"7/26/2022","Qespi","","x","","Plate 4",87,"G11","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","25c","SM3",194928.03125,0,2e+07,2e+07,227163.515625,201313.8125,176282.203125,166741.859375,58.9833030700684,0,48.4539794921875,18.3673515319824,"SM3Inner"
"154","4G2","PIST_WP403
Wood_Outer
Lab ID: 111a",101.1,"7/21/2022","Qespi","","x","","Plate 4",15,"G2","","","","","PIST","Outer","Wood","111a","WP403",0,0,29.5150737762451,4.42490148544312,211722.328125,169563.265625,8315.412109375,2123.21362304688,10.681661605835,0,432.091918945313,195.265960693359,"WP403Outer"
"155","4G3","PIST_WPX22
Wood_Outer
Lab ID: 119a",108,"7/21/2022","Qespi","","x","","Plate 4",23,"G3","","","","","PIST","Outer","Wood","119a","WPX22",0,0,6.01390743255615,0,269.994659423828,226.000747680664,21.4933319091797,3.30538892745972,12.6493721008301,0,4.72937154769897,1.57635164260864,"WPX22Outer"
"156","4G4","QURU_RO1
Wood_Outer
Lab ID: 127a",104.3,"7/27/2022","Qespi + Jon","","x","","Plate 4",31,"G4","","","","","QURU","Outer","Wood","127a","RO1",0,0,4.27457761764526,1.42477285861969,30050.447265625,16604.556640625,2881.85498046875,672.952514648438,11.7802724838257,0,35.2500610351563,4.59484052658081,"RO1Outer"
"157","4G5","QURU_RO13
Wood_Outer
Lab ID: 135a",100,"7/22/2022","Qespi","","x","","Plate 4",39,"G5","","","","","QURU","Outer","Wood","135a","RO13",1.85863673686981,0,6.73712635040283,1.34727072715759,1622.01733398438,1133.97692871094,289.100036621094,74.7294158935547,9.65375137329102,0,7.28633975982666,1.821373462677,"RO13Outer"
"158","4G6","TSCA_H101
Wood_Outer
Lab ID: 143a",101.9,"7/21/2022","Qespi","","x","","Plate 4",47,"G6","","","","","TSCA","Outer","Wood","143a","H101",4.39104461669922,0,23.8079662322998,4.75966644287109,1138.49523925781,978.995483398438,406.565826416016,80.7530975341797,21.6469593048096,0,52.8013954162598,15.9879131317139,"HM101Outer"
"159","4G7","TSCA_H5
Wood_Outer
Lab ID: 151a",104.3,"7/21/2022","Qespi","","x","","Plate 4",55,"G7","","","","","TSCA","Outer","Wood","151a","H5",0,0,19.8964939117432,1.80807709693909,1860.60314941406,1488.41442871094,175.41162109375,35.6260986328125,36.0652122497559,1.56690382957458,278.457824707031,52.7050857543945,"HM5Outer"
"160","4G8","ACRU_RM1
Wood_Inner
Lab ID: 1c",100.9,"7/25/2022","Qespi","","x","","Plate 4",63,"G8","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","1c","RM1",7.55176544189453,0,15.9386358261108,2.65568971633911,7231.55859375,5371.36328125,305.011901855469,6.96754884719849,13.5100345611572,3.37678098678589,20.1669597625732,6.20337772369385,"RM1Inner"
"161","4G9","ACRU_RM303
Wood_Inner
Lab ID: 9c",101.1,"7/22/2022","Qespi","","x","","Plate 4",71,"G9","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","9c","RM303",0,0,10.9931268692017,0,3009.81005859375,60.6316833496094,1090.58251953125,74.9046783447266,16.3002510070801,1.62951707839966,15.4420623779297,1.71528434753418,"RM303Inner"
"162","4H1","PIST_WP102
Wood_Outer
Lab ID: 104a",100,"7/21/2022","Qespi","","x","","Plate 4",8,"H1","","","","","PIST","Outer","Wood","104a","WP102",0,0,24.3810081481934,10.4459095001221,79995.96875,68583.9765625,7016.98779296875,1346.27661132813,22.4114265441895,5.16997337341309,578.481811523438,234.481338500977,"WP102Outer"
"163","4H10","ACSA_SM10
Wood_Inner
Lab ID: 18c",100,"7/22/2022","Qespi","","x","","Plate 4",80,"H10","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","18c","SM10",1.67487001419067,1.67487001419067,22.4852542877197,0,13569.65234375,8324.1328125,9196.5205078125,1945.32348632813,6.71469497680664,0,10.3501815795898,1.72471404075623,"SM10Inner"
"164","4H11","ACSA_SM5
Wood_Inner
Lab ID: 26c",100.2,"7/27/2022","Qespi","","x","","Plate 4",88,"H11","","8/9/2022","Cade","8/9/2022","ACSA","Inner","Wood","26c","SM5",6.10123443603516,0,34.0818328857422,0,26903.55078125,7904.0078125,3691.9814453125,16.0096702575684,17.1785163879395,0,1.54397535324097,0,"SM5Inner"
"165","4H12","BEAL_YB11
Wood_Inner
Lab ID: 34c",102.1,"7/27/2022","Jon + Qespi","Reweighed 7/27 because unclear which of the two YB11s was initially weighed","","11' not marked; unclear which is which","Plate 4",96,"H12","","8/9/2022","Cade","8/9/2022","BEAL","Inner","Wood","34c","YB11",100.800491333008,0,83.7368698120117,4.99086046218872,21267.755859375,19548.40625,1056.34448242188,266.817413330078,32.1706085205078,0,52.8522644042969,10.1546812057495,"YB11Inner"
"166","4H2","PIST_WP5
Wood_Outer
Lab ID: 112a",109.7,"7/21/2022","Qespi","","x","","Plate 4",16,"H2","","","","","PIST","Outer","Wood","112a","WP5",3.66901779174805,0,16.6324787139893,8.31476974487305,NA,NA,4639.5078125,1567.37084960938,12.9236841201782,1.84580588340759,310.040649414063,172.852294921875,"WP5Outer"
"167","4H3","PIST_WPX5
Wood_Outer
Lab ID: 120a",100.5,"7/21/2022","Qespi","","x","","Plate 4",24,"H3","","","","","PIST","Outer","Wood","120a","WPX5",0,0,5.92083883285522,2.96023321151733,603.038696289063,509.377716064453,84.4929046630859,20.1772403717041,6.60892105102539,0,15.0235691070557,1.6688117980957,"WPX5Outer"
"168","4H4","QURU_RO10
Wood_Outer
Lab ID: 128a",100,"7/22/2022","Qespi","","x","","Plate 4",32,"H4","","","","","QURU","Outer","Wood","128a","RO10",1.90513849258423,0,4.43212461471558,0,10972.94921875,6447.10498046875,1675.79663085938,336.683227539063,15.5509243011475,0,16.4128150939941,6.56375312805176,"RO10Outer"
"169","4H5","QURU_RO2
Wood_Outer
Lab ID: 136a",101.1,"7/22/2022","Qespi","","x","","Plate 4",40,"H5","","","","","QURU","Outer","Wood","136a","RO2",24.304349899292,0,4.0236120223999,0,1769.962890625,5.16732454299927,543.783081054688,0,6.35715293884277,0,26.0466365814209,0,"RO2Outer"
"170","4H6","TSCA_H102
Wood_Outer
Lab ID: 144a",100.8,"7/21/2022","Qespi","","x","  ","Plate 4",48,"H6","","","","","TSCA","Outer","Wood","144a","H102",NA,NA,30.0991287231445,4.62812995910645,9915.0234375,8687.853515625,1050.51770019531,121.581840515137,9.15576934814453,0,263.822387695313,45.9558944702148,"HM102Outer"
"171","4H7","TSCA_H8
Wood_Outer
Lab ID: 152a",106.2,"7/21/2022","Cade","","x","","Plate 4",56,"H7","","","","","TSCA","Outer","Wood","152a","H8",1.5054486989975,0,12.9647560119629,0,31560.939453125,30224.640625,424.205596923828,92.8706512451172,10.9290256500244,0,6.9214334487915,1.73016738891602,"HM8Outer"
"172","4H8","ACRU_RM10
Wood_Inner
Lab ID: 2c",103.7,"7/22/2022","Qespi","","x","","Plate 4",64,"H8","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","2c","RM10",15.9337797164917,1.59289252758026,64.503662109375,0,1109.40588378906,831.052307128906,218.526290893555,35.9646759033203,11.4405574798584,0,9.47620296478271,6.31704425811768,"RM10Inner"
"173","4H9","ACRU_RM304
Wood_Inner
Lab ID: 10c",100.8,"7/27/2022","Jon + Qespi","","x","","Plate 4",72,"H9","","8/9/2022","Cade","8/9/2022","ACRU","Inner","Wood","10c","RM304",NA,NA,10.1391792297363,0,NA,NA,111.05347442627,0,0,0,1.72547292709351,0,"RM304Inner"
"174","5A1","BEAL_YB11'
Wood_Inner
Lab ID: 35c",100.1,"7/27/2022","Jon + Qespi","","","11' not marked; unclear which is which","Plate 5",1,"A1","","8/10/2022","Cade","8/10/2022","BEAL","Inner","Wood","35c","YB11'",114.964782714844,1.73770642280579,22.2172088623047,6.94062471389771,NA,NA,NA,NA,23.9485149383545,0,40.3303833007813,3.35822606086731,"YB11'Inner"
"175","5A10","PIST_WP3
Wood_Inner
Lab ID: 107c",105,"7/21/2022","Qespi","","x","","Plate 5",73,"A10","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","107c","WP3",12.1479740142822,0,70.7443389892578,4.15554904937744,NA,NA,NA,NA,21.0780372619629,0,24.061544418335,3.7001748085022,"WP3Inner"
"176","5A11","PIST_WP8
Wood_Inner
Lab ID: 115c",101.9,"7/21/2022","Qespi","","x","","Plate 5",81,"A11","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","115c","WP8",10.097375869751,1.26193511486053,108.157997131348,2.53919100761414,NA,NA,NA,NA,18.5402355194092,0,1.75638496875763,0,"WP8Inner"
"177","5A12","PRSE_BC2
Wood_Inner
Lab ID: 123c",106.7,"7/22/2022","Qespi","","x","","Plate 5",89,"A12","","8/10/2022","Cade","8/10/2022","PRSE","Inner","Wood","123c","BC2",6019.263671875,189.122802734375,8.26028060913086,2.3597846031189,NA,NA,NA,NA,0,0,7.50180530548096,0,"BC2Inner"
"178","5A2","BEAL_YB5
Wood_Inner
Lab ID: 43c",106,"7/21/2022","Qespi","","x","","Plate 5",9,"A2","","8/10/2022","Cade","8/10/2022","BEAL","Inner","Wood","43c","YB5",21.9011478424072,3.36808085441589,8.63781642913818,1.43941581249237,NA,NA,NA,NA,22.0106773376465,1.83343696594238,19.4747676849365,0,"YB5Inner"
"179","5A3","BELE_BB12
Wood_Inner
Lab ID: 51c",100.3,"7/25/2022","Qespi","","x","","Plate 5",17,"A3","","8/10/2022","Cade","8/10/2022","BELE","Inner","Wood","51c","BB12",37.0583686828613,10.5821504592896,26.8569946289063,4.02659559249878,NA,NA,NA,NA,49.7142639160156,0,344.981048583984,16.2361392974854,"BB12Inner"
"180","5A4","BELE_BB7
Wood_Inner
Lab ID: 59c",100.8,"7/25/2022","Qespi ","","x","","Plate 5",25,"A4","","8/10/2022","Cade","8/10/2022","BELE","Inner","Wood","59c","BB7",54.9036026000977,8.0660285949707,18.2422122955322,2.43147802352905,NA,NA,NA,NA,29.0666027069092,0,283.103179931641,3.45309829711914,"BB7Inner"
"181","5A5","BEPA_PB2
Wood_Inner
Lab ID: 67c",101.6,"7/26/2022","Qespi","","x","","Plate 5",33,"A5","","8/10/2022","Cade","8/10/2022","BEPA","Inner","Wood","67c","PB2",284.917663574219,0,25.3113327026367,0,NA,NA,NA,NA,73.8963851928711,3.27936029434204,117.141464233398,50.1320953369141,"PB2Inner"
"182","5A6","FAGR_AB11
Wood_Inner
Lab ID: 75c",101.1,"7/20/2022","Qespi","","x","","Plate 5",41,"A6","","8/10/2022","Cade","8/10/2022","FAGR","Inner","Wood","75c","AB11",12.1216888427734,4.8479266166687,22.2228412628174,5.22701549530029,NA,NA,NA,NA,61.9215316772461,0,7.05529594421387,3.52738356590271,"AB11Inner"
"183","5A7","FAGR_AB6
Wood_Inner
Lab ID: 83c",112.4,"7/20/2022","Qespi","","x","","Plate 5",49,"A7","","8/10/2022","Cade","8/10/2022","FAGR","Inner","Wood","83c","AB6",7.08468246459961,2.36132383346558,NA,NA,NA,NA,NA,NA,51.5011825561523,0,6.57889366149902,0,"AB6Inner"
"184","5A8","FRAM_WA102
Wood_Inner
Lab ID: 91c",101.2,"7/27/2022","Jon + Qespi","Reweighed because sample sat on counter for multiple days","x","","Plate 5",57,"A8","","8/10/2022","Cade","8/10/2022","FRAM","Inner","Wood","91c","WA102",12.1525764465332,4.05016136169434,94.6285095214844,1.29371333122253,NA,NA,NA,NA,31.9888725280762,0,8.60213184356689,1.72017478942871,"WA102Inner"
"185","5A9","FRAM_WA5
Wood_Inner
Lab ID: 99c",104.2,"7/20/2022","Qespi","","x","","Plate 5",65,"A9","","8/10/2022","Cade","8/10/2022","FRAM","Inner","Wood","99c","WA5",39.3962631225586,0,48.6561546325684,2.77764272689819,NA,NA,NA,NA,16.838981628418,0,25.9811706542969,5.19393920898438,"WA5Inner"
"186","5B1","BEAL_YB12
Wood_Inner
Lab ID: 36c",100,"7/23/2022","Qespi","","x","","Plate 5",2,"B1","","8/10/2022","Cade","8/10/2022","BEAL","Inner","Wood","36c","YB12",5.74425172805786,1.91459476947784,25.6139373779297,1.50593054294586,NA,NA,NA,NA,21.4330902099609,0,37.0935668945313,8.05884552001953,"YB12Inner"
"187","5B10","PIST_WP4
Wood_Inner
Lab ID: 108c",101.6,"7/21/2022","Qespi","","x","","Plate 5",74,"B10","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","108c","WP4",21.0047988891602,1.61508810520172,32.2061805725098,8.39736270904541,NA,NA,NA,NA,17.0895156860352,0,3.74433636665344,1.87209379673004,"WP4Inner"
"188","5B11","PIST_WP9
Wood_Inner
Lab ID: 116c",102,"7/21/2022","Qespi","","x","","Plate 5",82,"B11","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","116c","WP9",30.4872055053711,0,33.324951171875,0,NA,NA,NA,NA,20.6796054840088,1.59009385108948,484.51513671875,181.695220947266,"WP9Inner"
"189","5B12","PRSE_BC4
Wood_Inner
Lab ID: 124c",100.6,"7/22/2022","Qespi","","x","","Plate 5",90,"B12","","8/10/2022","Cade","8/10/2022","PRSE","Inner","Wood","124c","BC4",36.5041122436523,2.51570725440979,7.13300704956055,0,NA,NA,NA,NA,9.68373966217041,0,17.5222129821777,0,"BC4Inner"
"190","5B2","BEAL_YB9
Wood_Inner
Lab ID: 44c",102.1,"7/26/2022","Qespi","","x"," ","Plate 5",10,"B2","","8/10/2022","Cade","8/10/2022","BEAL","Inner","Wood","44c","YB9",10723.537109375,146.561889648438,7.20016288757324,2.87980079650879,NA,NA,NA,NA,1.59052360057831,0,76.2021179199219,1.61875486373901,"YB9Inner"
"191","5B3","BELE_BB13
Wood_Inner
Lab ID: 52c",100.8,"7/25/2022","Qespi","","x","","Plate 5",18,"B3","","8/10/2022","Cade","8/10/2022","BELE","Inner","Wood","52c","BB13",4.37715816497803,0,13.6711483001709,1.3667573928833,NA,NA,NA,NA,25.0763092041016,0,170.192474365234,6.46101856231689,"BB13Inner"
"192","5B4","BELE_BB8
Wood_Inner
Lab ID: 60c",105.3,"7/25/2022","Qespi ","","x","","Plate 5",26,"B4","","8/10/2022","Cade","8/10/2022","BELE","Inner","Wood","60c","BB8",13354.466796875,2150.02783203125,2654.44482421875,29.0447616577148,NA,NA,NA,NA,25.2628936767578,0,833.357421875,6.09965324401855,"BB8Inner"
"193","5B5","BEPA_PB3
Wood_Inner
Lab ID: 68c",101.4,"7/26/2022","Qespi","","x","","Plate 5",34,"B5","","8/10/2022","Cade","8/10/2022","BEPA","Inner","Wood","68c","PB3",17.5086326599121,0,13.9081392288208,2.52814149856567,NA,NA,NA,NA,20.7765216827393,0,53.9192810058594,20.6016063690186,"PB3Inner"
"194","5B6","FAGR_AB2
Wood_Inner
Lab ID: 76c",109.8,"7/20/2022","Qespi","","x","","Plate 5",42,"B6","","8/10/2022","Cade","8/10/2022","FAGR","Inner","Wood","76c","AB2",144567.390625,660.583984375,65976.4296875,43789.37109375,NA,NA,NA,NA,22.7641372680664,2.67699098587036,13.3230247497559,7.61223268508911,"AB2Inner"
"195","5B7","FAGR_AB6'
Wood_Inner
Lab ID: 84c",102.4,"7/20/2022","Qespi","","x","","Plate 5",50,"B7","","8/10/2022","Cade","8/10/2022","FAGR","Inner","Wood","84c","AB6'",9.27852535247803,0,99.5595397949219,3.77305698394775,NA,NA,NA,NA,19.7770900726318,0,47.0118293762207,4.69695854187012,"AB6'Inner"
"196","5B8","FRAM_WA103
Wood_Inner
Lab ID: 92c",109.2,"7/21/2022","Cade","Thers confucion 100.9 mg ","x","Possibly off by ~10%, per the possible mistake with 109mg vs. 100.9mg. Check whether sample data looks off.","Plate 5",58,"B8","","8/10/2022","Cade","8/10/2022","FRAM","Inner","Wood","92c","WA103",9.25686645507813,1.5425580739975,16.5758438110352,1.27465057373047,NA,NA,NA,NA,81.7716598510742,0,9.7815055847168,0,"WA103Inner"
"197","5B9","FRAM_WAX1
Wood_Inner
Lab ID: 100c",101.4,"7/21/2022","Cade","","x","","Plate 5",66,"B9","","8/10/2022","Cade","8/10/2022","FRAM","Inner","Wood","100c","WAX1",7.04578876495361,1.40898895263672,39.730598449707,0,NA,NA,NA,NA,13.033519744873,0,0,0,"WAX1Inner"
"198","5C1","BEAL_YB13
Wood_Inner
Lab ID: 37c",100.9,"7/21/2022","Qespi","","x","","Plate 5",3,"C1","","8/10/2022","Cade","8/10/2022","BEAL","Inner","Wood","37c","YB13",4.96593189239502,0,18.0818958282471,6.95293045043945,NA,NA,NA,NA,19.2269477844238,0,14.3886337280273,1.59830260276794,"YB13Inner"
"199","5C10","PIST_WP401
Wood_Inner
Lab ID: 109c",104.3,"7/21/2022","Qespi","","x","","Plate 5",75,"C10","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","109c","WP401",24.1539669036865,5.17376327514648,46.5126457214355,2.65539026260376,NA,NA,NA,NA,18.6617946624756,2.07280206680298,83.9837036132813,27.961275100708,"WP401Inner"
"200","5C11","PIST_WPBERENICE
Wood_Inner
Lab ID: 117c",102.9,"7/21/2022","Qespi","","x","","Plate 5",83,"C11","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","117c","WPBERENICE",12.6048173904419,0,88.8008117675781,1.38493847846985,NA,NA,NA,NA,66.5408630371094,1.4445413351059,689.882080078125,200.977874755859,"WPBERENICEInner"
"201","5C12","QUAL_WO1
Wood_Inner
Lab ID: 125c",101.6,"7/22/2022","Qespi","","x","","Plate 5",91,"C12","","8/10/2022","Cade","8/10/2022","QUAL","Inner","Wood","125c","WO1",14.2775554656982,1.18946552276611,3.70473861694336,1.23484802246094,NA,NA,NA,NA,0,0,21.5866184234619,0,"WO1Inner"
"202","5C2","BEAL_YB9
Wood_Inner
Lab ID: 45c",111.1,"7/23/2022","Qespi","","x","","Plate 5",11,"C2","","8/10/2022","Cade","8/10/2022","BEAL","Inner","Wood","45c","YB9",8130.775390625,227.11962890625,4.31930446624756,1.43967998027802,NA,NA,NA,NA,1.58516597747803,0,47.2462997436523,3.04528713226318,"YB9Inner"
"203","5C3","BELE_BB14
Wood_Inner
Lab ID: 53c",107.5,"7/25/2022","Qespi","","x","","Plate 5",19,"C3","","8/10/2022","Cade","8/10/2022","BELE","Inner","Wood","53c","BB14",8.32359313964844,1.38706111907959,36.8755187988281,0,NA,NA,NA,NA,10.8806524276733,1.55407083034515,283.81689453125,9.51131629943848,"BB14Inner"
"204","5C4","BELE_BB9
Wood_Inner
Lab ID: 61c",103.9,"7/25/2022","Qespi ","","x","","Plate 5",27,"C4","","8/10/2022","Cade","8/10/2022","BELE","Inner","Wood","61c","BB9",86.3413619995117,46.669921875,28.8628578186035,12.3654613494873,NA,NA,NA,NA,31.4875049591064,0,80.9017486572266,10.669207572937,"BB9Inner"
"205","5C5","BEPA_PB4
Wood_Inner
Lab ID: 69c",101.2,"7/26/2022","Qespi","","x","","Plate 5",35,"C5","","8/10/2022","Cade","8/10/2022","BEPA","Inner","Wood","69c","PB4",21.5786972045898,6.47153186798096,20.4195194244385,4.08248662948608,NA,NA,NA,NA,14.1275358200073,0,66.3646469116211,9.46921157836914,"PB4Inner"
"206","5C6","FAGR_AB3
Wood_Inner
Lab ID: 77c",104.5,"7/20/2022","Qespi","","x","","Plate 5",43,"C6","","8/10/2022","Cade","8/10/2022","FAGR","Inner","Wood","77c","AB3",17.665828704834,2.94338417053223,32.4301376342773,4.05132341384888,NA,NA,NA,NA,22.221607208252,0,81.4331130981445,5.67224407196045,"AB3Inner"
"207","5C7","FAGR_AB9
Wood_Inner
Lab ID: 85c",101,"7/20/2022","Qespi","","x","","Plate 5",51,"C7","","8/10/2022","Cade","8/10/2022","FAGR","Inner","Wood","85c","AB9",10.3667497634888,2.07298469543457,13.81165599823,5.02148246765137,NA,NA,NA,NA,28.7599391937256,0,4.34081935882568,0,"AB9Inner"
"208","5C8","FRAM_WA103*
Wood_Inner
Lab ID: 93c",101,"7/26/2022","Qespi"," ","x","","Plate 5",59,"C8","","8/10/2022","Cade","8/10/2022","FRAM","Inner","Wood","93c","WA103*",14.209059715271,3.15682697296143,30.8288459777832,2.80095362663269,NA,NA,NA,NA,27.8649482727051,1.26587283611298,23.9184398651123,2.81267261505127,"WA103*Inner"
"209","5C9","KALA_ML2
Wood_Inner
Lab ID: 101c",100.5,"7/27/2022","Jon + Qespi","","x","","Plate 5",67,"C9","","8/10/2022","Cade","8/10/2022","KALA","Inner","Wood","101c","ML2",16.6550426483154,1.38747000694275,126.241470336914,1.2106409072876,NA,NA,NA,NA,15.5815315246582,0,76.8985977172852,29.1918678283691,"ML2Inner"
"210","5D10","PIST_WP402
Wood_Inner
Lab ID: 110c",103,"7/21/2022","Qespi","","x","","Plate 5",76,"D10","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","110c","WP402",18.6211795806885,3.10250663757324,96.1394500732422,0,NA,NA,NA,NA,18.0771446228027,2.00788593292236,0,0,"WP402Inner"
"211","5D11","PIST_WPX2
Wood_Inner
Lab ID: 118c",103.4,"7/21/2022","Qespi","","x","","Plate 5",84,"D11","","8/10/2022","Cade","8/10/2022","PIST","Inner","Wood","118c","WPX2",9.22231197357178,1.31725192070007,48.9410858154297,3.96440625190735,NA,NA,NA,NA,11.8970603942871,0,0,0,"WPX2Inner"
"212","5D12","QURU_BOWSER
Wood_Inner
Lab ID: 126c",109.4,"7/26/2022","Qespi","","x","","Plate 5",92,"D12","","8/10/2022","Cade","8/10/2022","QURU","Inner","Wood","126c","BOWSER",9.37660217285156,2.34380030632019,11.1911592483521,2.48646450042725,NA,NA,NA,NA,17.1382675170898,0,11.3847398757935,0,"BOWSERInner"
"213","5D2","BEAL_YBYB
Wood_Inner
Lab ID: 46c",100,"7/24/2022","Qespi","","x","","Plate 5",12,"D2","","8/10/2022","Cade","8/10/2022","BEAL","Inner","Wood","46c","YBYB",22483.564453125,0,3756.91137695313,2938.81616210938,NA,NA,NA,NA,15.8543310165405,1.58495247364044,38.3458099365234,0,"YBYBInner"
"214","5D3","BELE_BB16
Wood_Inner
Lab ID: 54c",104.7,"7/25/2022","Qespi","","x","","Plate 5",20,"D3","","8/10/2022","Cade","8/10/2022","BELE","Inner","Wood","54c","BB16",24.0571689605713,1.50285255908966,23.1196804046631,1.28383100032806,NA,NA,NA,NA,32.1220703125,0,363.676696777344,9.41615867614746,"BB16Inner"
"215","5D4","BELE_BBGT1
Wood_Inner
Lab ID: 62c",100.1,"7/25/2022","Qespi ","","x","","Plate 5",28,"D4","","8/10/2022","Cade","8/10/2022","BELE","Inner","Wood","62c","BBGT1",13.1987495422363,0,18.094575881958,0,NA,NA,NA,NA,29.6770076751709,0,205.434265136719,35.0901641845703,"BBGT1Inner"
