UniqueID	start.time	Area	Vtot	Tcham	Pcham	Date	Plot Tag	Plot Letter	Chamber_ID	File name	Notes
2021-05-18_1885_I_8	2021-05-18 13:24:00	4085.3756222677	6.88154678826359	26.22	101.325	2021-05-18	1885	I	8	14.0	NA
2021-05-18_3359_U_7	2021-05-18 13:35:00	3628.87224105275	6.18351923903952	26.02	101.325	2021-05-18	3359	U	7	17.0	NA
2021-05-18_5086_I_7.0	2021-05-18 13:36:00	4254.12116611519	7.08269791269253	26.02	101.325	2021-05-18	5086	I	7.0	15.0	NA
2021-05-18_6371_I_8	2021-05-18 13:49:00	4246.10343077858	7.05918811576562	26.02	101.325	2021-05-18	6371	I	8	16.0	NA
2021-05-18_3325_U_8.0	2021-05-18 13:54:00	4580.84510547397	7.53635880479937	26.02	101.325	2021-05-18	3325	U	8.0	18.0	NA
2021-05-18_1134_U_7	2021-05-18 14:05:00	4217.03159311322	7.02028891629288	26.02	101.325	2021-05-18	1134	U	7	19.0	NA
2021-05-18_4246_I_7	2021-05-18 14:05:00	4850.09275050839	7.88078277637947	26.02	101.325	2021-05-18	4246	I	7	17.0	NA
2021-05-18_3533_U_8	2021-05-18 14:25:00	4353.96702606213	7.03534701257658	26.02	101.325	2021-05-18	3533	U	8	20.0	NA
2021-05-18_3564_U_7	2021-05-18 14:41:00	4676.96723518851	7.65347706433607	25.76	101.325	2021-05-18	3564	U	7	21.0	NA
2021-05-18_1133_U_8	2021-05-18 14:53:00	3713.39170212973	6.32146798744066	25.76	101.325	2021-05-18	1133	U	8	22.0	NA
2021-05-18_3589_U_7	2021-05-18 15:07:00	4624.12283368048	7.59316443927449	25.76	101.325	2021-05-18	3589	U	7	23.0	NA
2021-05-18_5099_I_7	2021-05-18 15:30:00	4059.01343014872	6.84908648030862	25.76	101.325	2021-05-18	5099	I	7	24	NA
2021-05-18_5092_I_8	2021-05-18 15:41:00	4166.37030215898	6.99159383018701	24.08	101.325	2021-05-18	5092	I	8	25.0	NA
2021-05-18_5091_I_7.0	2021-05-18 15:55:00	3590.56051864223	6.12275141234114	24.08	101.325	2021-05-18	5091	I	7.0	26.0	NA
2021-05-18_5078_I_8	2021-05-18 16:11:00	4181.87035382165	7.00771494648279	24.08	101.325	2021-05-18	5078	I	8	27.0	NA
2021-05-18_5086_I_7	2021-05-18 16:24:00	4254.12116611519	7.08269791269253	24.08	101.325	2021-05-18	5086	I	7	28.0	NA
2021-05-20_4797_WD_7	2021-05-20 09:46:00	3901.49139160813	6.61772902457174	24.33	101.325	2021-05-20	4797	WD	7	0.0	NA
2021-05-20_4190_WS_8	2021-05-20 09:57:00	3019.1975158446	5.20900059299199	24.33	101.325	2021-05-20	4190	WS	8	1.0	NA
2021-05-20_1926_WS_7	2021-05-20 10:09:00	4207.57064776829	7.01270387390806	24.33	101.325	2021-05-20	1926	WS	7	2.0	NA
2021-05-20_4295_WD_7	2021-05-20 10:35:00	4059.01343014872	6.84908648030862	25.62	101.325	2021-05-20	4295	WD	7	4.0	NA
2021-05-20_4181_WD_8	2021-05-20 10:44:00	3152.89765131061	5.42371128151215	25.62	101.325	2021-05-20	4181	WD	8	5.0	NA
2021-05-20_4103_WD_7	2021-05-20 10:54:00	4034.2831198022	6.81252970324067	25.62	101.325	2021-05-20	4103	WD	7	6.0	NA
2021-05-20_1640_WD_8	2021-05-20 11:08:00	4224.73024125615	7.05767086708563	25.62	101.325	2021-05-20	1640	WD	8	7.0	NA
2021-05-20_1637_WS_7	2021-05-20 11:22:00	4188.24405285124	7.02390266889982	25.62	101.325	2021-05-20	1637	WS	7	8.0	NA
2021-05-20_1641_WD_8	2021-05-20 11:37:00	4219.11608041385	7.03830052239338	26.39	101.325	2021-05-20	1641	WD	8	9.0	NA
2021-05-20_1830_WD_7	2021-05-20 11:57:00	4148.44755794463	6.97118856352775	26.39	101.325	2021-05-20	1830	WD	7	10.0	NA
