UniqueID,start.time,Area,Vtot,Tcham,Pcham,obs.length,plot,tree_id,species,chamber_id,measurement_height,temp_source,CO2_LM.flux,CO2_LM.C0,CO2_LM.Ct,CO2_LM.slope,CO2_LM.MAE,CO2_LM.RMSE,CO2_LM.AICc,CO2_LM.SE,CO2_LM.se.rel,CO2_LM.r2,CO2_LM.p.val,CO2_HM.flux,CO2_HM.C0,CO2_HM.Ci,CO2_HM.slope,CO2_HM.MAE,CO2_HM.RMSE,CO2_HM.AICc,CO2_HM.SE,CO2_HM.se.rel,CO2_HM.r2,CO2_HM.k,CO2_C0,CO2_Ct,CO2_MDF,CO2_prec,CO2_flux.term,CO2_nb.obs,CO2_k.max,CO2_k.mult,CO2_g.fact,CO2_HM.diagnose,CO2_LM.diagnose,CO2_best.flux,CO2_model,CO2_quality.check,CO2_HM.score,CO2_LM.score,CO2_RMSE.lim,CO2_MAE.lim,CO2_SE.lim,CO2_g.limit,CO2_g.reverse,CO2_k.ratio.lim,CO2_p.val.lim,CO2_MDF.lim,CO2_warn.nb.obs,CH4_LM.flux,CH4_LM.C0,CH4_LM.Ct,CH4_LM.slope,CH4_LM.MAE,CH4_LM.RMSE,CH4_LM.AICc,CH4_LM.SE,CH4_LM.se.rel,CH4_LM.r2,CH4_LM.p.val,CH4_HM.flux,CH4_HM.C0,CH4_HM.Ci,CH4_HM.slope,CH4_HM.MAE,CH4_HM.RMSE,CH4_HM.AICc,CH4_HM.SE,CH4_HM.se.rel,CH4_HM.r2,CH4_HM.k,CH4_C0,CH4_Ct,CH4_MDF,CH4_prec,CH4_flux.term,CH4_nb.obs,CH4_k.max,CH4_k.mult,CH4_g.fact,CH4_HM.diagnose,CH4_LM.diagnose,CH4_best.flux,CH4_model,CH4_quality.check,CH4_HM.score,CH4_LM.score,CH4_RMSE.lim,CH4_MAE.lim,CH4_SE.lim,CH4_g.limit,CH4_g.reverse,CH4_k.ratio.lim,CH4_p.val.lim,CH4_MDF.lim,CH4_warn.nb.obs
20210802_Ridge_RM304_200_3_165000,2021-08-02T16:50:00.000000Z,213.35,1.2626016666666666,22.9,101.325,-104040,Ridge,RM304,ACRU,3,200,field_air,0.8288004432642093,682.5878097525729,806.15479175443,0.34515916760295273,1.696375026733312,2.066920845933558,319.51760985990717,0.005624695534519721,0.6786549862795683,0.9966946850827557,4.9192048965163545e-90,1.0185433031373006,678.1338843246023,1038.3987693585507,0.42417877733489656,0.43919540731383067,0.5421272843517023,126.36410952410867,0.0068528363093815345,0.6728075564655464,0.9997726119259809,0.001177408054340143,677.273,802.221,0.0023410147900338905,0.35,2.4012123132061904,73,0.9861690502941506,1,1.2289367258610455,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.0185433031373006,HM,,0,4,0.35,0.35,0.0409644015186457,2,0.5,1,0.05,0.0023,60,0.0859907953042597,1854.460372495382,1867.2808567772654,0.035811408608612996,0.6746508998215688,0.8524547547776169,190.2061207929345,0.002319778457898375,2.6977055505654346,0.9501756354307748,3.380378750331811e-48,0.10513812584385437,1854.0109381184957,1892.1442205326466,0.04378543507611367,0.6674823052548263,0.8301587292933035,188.57706111298162,0.010454632645208189,9.943712198879084,0.9527478720145636,0.0011482209845084114,1852.11,1866.3000000000002,0.006019752317230004,0.9,2.4012123132061904,73,0.039790454009569994,1,1.2226672107386147,,,0.10513812584385437,HM,Intercept,0,4,0.9,0.9,0.10533703247651752,2,0.5,1,0.05,0.006,60
20210802_Ridge_H301_50_6_170400,2021-08-02T17:04:00.000000Z,462.19,2.388644,22.6,101.325,-108600,Ridge,H301,TSCA,6,50,field_air,2.5383098211636543,503.92887255730693,883.0742973486975,1.2113272357552416,1.307520077222276,1.522348155016439,241.81664190124528,0.00441086245676056,0.17377163417893796,0.9998097971130893,2.7819419457477954e-117,2.5751620287651344,503.01675302250624,13593.156040563395,1.2289137740072642,1.3606705349144992,1.6416463640743344,253.75164956061636,0.019153371278036947,0.7437734427616405,0.9997790574400371,9.38808783476381e-5,504.698,885.056,0.0023357241134078087,0.35,2.0954782046001483,64,3.4609349593006904,1,1.0145184040554143,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.5383098211636543,LM,RMSE | MAE | AICc,3,1,0.35,0.35,0.04375,2,0.5,1,0.05,0.0023,60,0.03937513454907412,1846.833666682207,1852.7151008516507,0.01879052450301555,0.7662414366845667,1.0248027333047038,191.16015001096721,0.002969270785414117,7.54097940087912,0.7351280979791379,9.245058066876701e-20,0.050315761466667754,1846.57812991465,1861.5408812737878,0.024011589028323406,0.7637314070011669,1.0182841308058506,192.621328568498,0.014090128776070427,28.00340959841101,0.7384869948545152,0.0016047576045336955,1846.5,1851.3200000000002,0.006006147720191509,0.9,2.0954782046001483,64,0.020878360558906163,1,1.2778562420899942,Noise (HM.RMSE),Noise (LM.RMSE),0.050315761466667754,HM,AICc,1,3,0.9,0.9,0.1125,2,0.5,1,0.05,0.006,60
20210802_Ridge_H301_125_6_171300,2021-08-02T17:13:00.000000Z,462.19,2.388644,22.6,101.325,-108900,Ridge,H301,TSCA,6,125,field_air,2.6774301110011205,570.124897157389,1052.6921739821687,1.2766330074729624,1.431440236418864,1.8051042200559793,315.80052402002894,0.00395540334701558,0.14773133874768488,0.9998341605713279,9.673337552492011e-144,2.793003127046478,566.7219222450522,6501.427062483977,1.3317397034238558,0.7401888081067759,0.9058832071389177,211.8499763485812,0.008162205665432536,0.2922376128545133,0.9999582335418769,2.243986300842979e-4,567.158,1049.74,0.0019367827512291767,0.35,2.097259036331023,77,3.6475228784941782,1,1.043165651857909,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.793003127046478,HM,,0,4,0.35,0.35,0.03988620176087328,2,0.5,1,0.05,0.0019,60,0.02928406368918323,1848.6884265134474,1853.9664469595418,0.013963017053159643,0.7682582960092933,0.9255249721645706,212.9265998294281,0.0020280405596374475,6.925406873727545,0.7319239140852551,2.3531194967272143e-23,0.04494466004380838,1848.2613259010457,1857.3219630349033,0.021430190198362554,0.7605341373296615,0.9040296173297131,211.5345435536342,0.010842643398974504,24.124430774214293,0.7442314690054834,0.002365196826863592,1849.1,1854.54,0.00498029850316074,0.9,2.097259036331023,77,0.015514463392399605,1,1.534782211951334,Intercept (HM),,0.04494466004380838,HM,Intercept (HM),0,4,0.9,0.9,0.10256451881367415,2,0.5,1,0.05,0.005,60
20210802_Ridge_H301_200_6_172200,2021-08-02T17:22:00.000000Z,462.19,2.388644,22.6,101.325,-109560,Ridge,H301,TSCA,6,200,field_air,1.7907759701399235,1544.214488943544,1921.6405775290395,0.8539051777952391,6.473791394111208,8.583448778302932,648.6584476293837,0.014850553398247507,0.8292803592337208,0.9939162338986861,1.6497327648629707e-99,2.2016975460485395,1530.5095915521265,2631.562398936247,1.0498470863237133,4.526154183323825,5.943934311199631,584.7063503057666,0.04777884284106292,2.170091115685404,0.9970825940025418,9.534938554109299e-4,1540.54,1889.67,0.0016568985933239073,0.35,2.0971602195499743,90,2.439729079414969,1,1.229465652186805,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),2.2016975460485395,HM,SE,1,3,0.35,0.35,0.03689323936863109,2,0.5,1,0.05,0.0017,60,0.015925685857652083,1847.2128586579784,1850.5693752862562,0.007593929023252953,0.7706049908113402,0.9756666924893079,257.25383993577486,0.0016880383037094896,10.599470056094377,0.4971993582091505,5.231068389410715e-15,0.025823264063036692,1846.8989588107709,1852.2795143957392,0.012313443590198396,0.7627545650820164,0.9641452937751906,257.30713452406144,0.009514899420497602,36.846230582125315,0.5090041330987642,0.002288507830789546,1847.31,1849.46,0.004260596382832905,0.9,2.0971602195499743,90,0.008437698914725502,1,1.621485209105073,Noise (HM.RMSE) | Intercept (HM),Noise (LM.RMSE),0.025823264063036692,HM,AICc | Intercept (HM),1,3,0.9,0.9,0.09486832980505139,2,0.5,1,0.05,0.0043,60
20210803_Ridge_WP401_50_6_90800,2021-08-03T09:08:00.000000Z,462.19,2.388644,17.6,101.325,-57560,Ridge,WP401,PIST,6,50,field_air,1.6916213857991618,735.7702236918992,1153.0789391909764,0.7918571451595392,4.967020611702321,5.648059426323181,680.3866284783204,0.007667244471923441,0.4532482585221783,0.9978270870465531,7.402408960649251e-142,2.009164490687956,723.2696482668234,2139.317290306606,0.9405007947451978,0.8214888274739931,1.0162167726129707,315.48755361623034,0.006255968213842124,0.3113716294926168,0.9999296577053929,6.641731300723957e-4,726.077,1142.4,0.0014160886728406827,0.35,2.1362709121710872,107,2.2624489861701123,1,1.1877152343630248,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.009164490687956,HM,,0,4,0.35,0.35,0.03383577711659822,2,0.5,1,0.05,0.0014,60,0.07520167167579087,1855.5306206393145,1874.0822382021192,0.03520231036585317,1.288970990280602,1.5854089236748867,408.50612300810235,0.002152193680741342,2.8618960626565197,0.9200563753523602,1.224361038109337e-59,0.08118631792240931,1855.290353204269,1985.1273331676123,0.038003755731476886,1.2914205392514908,1.5818269556970963,410.18122571246823,0.009068831535658005,11.170393937960323,0.9204172059404915,2.9270363298812427e-4,1853.84,1874.3700000000001,0.003641370873018899,0.9,2.1362709121710872,107,0.03911367818428129,1,1.0795812927193882,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.08118631792240931,HM,AICc,1,3,0.9,0.9,0.08700628401410972,2,0.5,1,0.05,0.0036,60
20210803_Ridge_WP401_125_6_91700,2021-08-03T09:17:00.000000Z,462.19,2.388644,17.7,101.325,-57980,Ridge,WP401,PIST,6,125,field_air,1.6353829597277836,518.600125805714,1135.7569617542424,0.7666544545944451,9.603841193543396,15.001580833764102,1351.583625757125,0.01077670371653635,0.6589712612836677,0.9930141007981157,1.103488221417548e-175,2.047256375175375,494.0584341823636,2173.424336706769,0.9597374183147501,4.286421348670652,10.577139513414588,1239.7617037239204,0.03583017564860958,1.7501557735063955,0.996527160379293,5.714879746409541e-4,495.308,1117.5,9.2630243839947e-4,0.35,2.1331421867142084,163,2.190441298841272,1,1.2518513556703255,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),2.047256375175375,HM,SE,1,3,0.35,0.35,0.027414115749578506,2,0.5,1,0.05,0.00093000000000000005,60,0.05847524392367733,1844.8988838056719,1866.9661288546615,0.027412726768931348,3.0581487416493025,3.873320989082918,910.1655071209332,0.002782482270431133,4.758393610230794,0.7311876926044953,5.230713481107328e-48,0.058598265222830445,1844.8898838864482,5199.759325214705,0.027470398170265645,3.0621293268245258,3.8747555409651095,912.3884457054386,0.01112650005380887,18.987763565181243,0.7309912006336472,8.188216754983344e-6,1838.06,1866.07,0.0023819205558843516,0.9,2.1331421867142084,163,0.03045858529881261,1,1.0021038184862243,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.058598265222830445,HM,AICc | Intercept,1,3,0.9,0.9,0.07049344049891616,2,0.5,1,0.05,0.0024,60
20210803_Ridge_WP401_200_6_92300,2021-08-03T09:23:00.000000Z,462.19,2.388644,17.8,101.325,-58220,Ridge,WP401,PIST,6,200,field_air,1.6251173674201964,536.3742086252495,1134.5211326646681,0.7619706038718711,9.189796029480707,14.654212828458386,1311.1207514964772,0.010925892209246328,0.6723140388678949,0.9929086249225517,7.425010805660886e-171,2.021021500154108,513.356145902832,2179.9393195293424,0.9475986188954948,4.371786762659001,10.70629797327132,1213.4068219537262,0.03742167821167839,1.8516219747699316,0.9962148410631044,5.685876552044539e-4,511.987,1117.5,9.49712191093505e-4,0.35,2.1327822348557,159,2.177058868205346,1,1.2436157170373439,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),2.021021500154108,HM,SE,1,3,0.35,0.35,0.027756805500135043,2,0.5,1,0.05,9.5e-4,60,0.057400234084993985,1845.7063766473436,1866.8333267036248,0.026913312173606686,3.0473094846942854,3.8683569041987367,887.5771827646784,0.002884170651602002,5.024667055070433,0.714328177244613,8.787341396232786e-45,0.05749637969097475,1845.699836735393,5660.451549643488,0.026958392071783573,3.051106257738641,3.869783132001558,889.7993063976476,0.011523527248136631,20.0421788468631,0.7141195086309386,7.066879865487344e-6,1839.39,1866.07,0.0024421170628118704,0.9,2.1327822348557,159,0.029903680192896315,1,1.0016750037262636,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.05749637969097475,HM,MAE | AICc | Intercept,2,2,0.9,0.9,0.07137464271463297,2,0.5,1,0.05,0.0024,60
20210803_Ridge_AB11_50_6_93500,2021-08-03T09:35:00.000000Z,462.19,2.388644,18.5,101.325,-58400,Ridge,AB11,FAGR,6,50,field_air,2.8041327966843195,1593.929448104807,2400.7648924701243,1.3183585692243744,2.5303612137127827,4.240394545236688,716.371523107824,0.004586758662889871,0.1635713782283555,0.9996710135731617,1.5471578057445313e-214,2.84432180672857,1591.99200552347,29347.056109184854,1.3372533683020542,2.9230911596493145,4.639361355013158,740.8079166928371,0.020221641224109854,0.7109477266697896,0.9996068803399087,4.8180518095998445e-5,1612.76,2400.04,0.0012144303166992663,0.35,2.1269879546761437,124,3.766738769212499,1,1.014332063763803,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.8041327966843195,LM,RMSE | MAE | AICc,3,1,0.35,0.35,0.03143092785468561,2,0.5,1,0.05,0.0012,60,0.10398706986707987,1836.2155473543464,1866.135832807182,0.04888935531509063,1.299953671837982,1.6075226458990555,475.82093387575907,0.0017388283904269531,1.6721582718405164,0.9667423135574311,3.049205520366182e-92,0.10509318661792294,1836.162661877746,3250.4483494878864,0.049409394344183996,1.2991968974458135,1.6074131223283705,477.9401710429393,0.006984990727565864,6.646473432155515,0.966746876483108,3.493593605382232e-5,1833.97,1866.3799999999999,0.003122820814369542,0.9,2.1269879546761437,124,0.05432150590565626,1,1.0106370604754702,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.10509318661792294,HM,AICc,1,3,0.9,0.9,0.08082238591204871,2,0.5,1,0.05,0.0031,60
20210803_Ridge_AB11_125_6_94800,2021-08-03T09:48:00.000000Z,462.19,2.388644,18.6,101.325,-59040,Ridge,AB11,FAGR,6,125,field_air,1.8292618833850978,877.6327744332306,1270.8753411224723,0.8604870168254742,1.921226525084789,2.2971030110692,424.8789010602683,0.0038346057001839365,0.20962584608650436,0.9995958861017468,2.0011089404877291e-156,1.9675304961880782,872.8043571982595,3755.1435312917465,0.9255287406114969,0.5371439503626934,0.65220595071042,192.88166279099448,0.004580937497216725,0.23282675953902104,0.9999674229046719,3.211033416643554e-4,873.89,1264.61,0.0016245539159468018,0.35,2.125844838581815,93,2.4585343337870693,1,1.0755871065039144,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.9675304961880782,HM,,0,4,0.35,0.35,0.03629330931556488,2,0.5,1,0.05,0.0016,60,0.08773156411858105,1828.314842206397,1847.1747910015963,0.04126903456279912,1.1278721173733135,1.430357447976033,336.7661641553824,0.0023877278454119137,2.721629175771422,0.9361566035991816,2.2484918809838606e-56,0.08823900015928558,1828.2961795422389,3267.9827735869603,0.04150773309408189,1.1287824175897503,1.4323807780537265,339.21396940620195,0.009575801382794081,10.852119091907456,0.9359774336335073,2.8831089534193806e-5,1830.68,1846.27,0.004177424355291776,0.9,2.125844838581815,93,0.045854482847554584,1,1.0057839620871079,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.08823900015928558,HM,AICc | Intercept,1,3,0.9,0.9,0.09332565252573828,2,0.5,1,0.05,0.0042,60
20210803_Ridge_AB11_200_6_95700,2021-08-03T09:57:00.000000Z,462.19,2.388644,18.7,101.325,-59280,Ridge,AB11,FAGR,6,200,field_air,1.9274988999422522,1171.9000664415898,2149.851164156173,0.9063494881506796,5.244767006518265,6.029678952845467,1408.127832714448,0.0027879707279549124,0.14464188425936014,0.9995462134595795,0,2.0886715828673306,1158.5618378717732,7701.108871630361,0.9821361870055495,0.819840578234692,0.9792570033567995,617.7059304526344,0.0019192093985293517,0.09188660458982541,0.9999880310347874,1.5011526580364955e-4,1159.57,2137.42,6.891959773178952e-4,0.35,2.126661872866648,218,2.589569966144799,1,1.0836175226506781,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.0886715828673306,HM,,0,4,0.35,0.35,0.02370499115175087,2,0.5,1,0.05,6.9e-4,60,0.061554349235242736,1838.2674444079435,1869.4981462285857,0.028944116608565582,1.362793829722374,1.694895088698436,854.8120381437886,7.836765325649486e-4,1.2731456709418953,0.9660162946329521,7.983734278390797e-161,0.08473011279021538,1836.4402863617402,1901.5231844440132,0.03984183563511338,1.196385472230299,1.4878387331808076,800.0784987067659,0.003487453477378109,4.115955192946279,0.9738123330789051,6.121705825814374e-4,1836.88,1867.27,0.0017722182273888737,0.9,2.126661872866648,218,0.032160129565072866,1,1.3765089525421128,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.08473011279021538,HM,,0,4,0.9,0.9,0.060955691533073675,2,0.5,1,0.05,0.0018,60
20210803_Ridge_WP402_50_6_102200,2021-08-03T10:22:00.000000Z,462.19,2.388644,19.6,101.325,-64280,Ridge,WP402,PIST,6,50,field_air,1.5932255669237307,841.9577135600914,1351.0354113782532,0.7519611489189982,2.3854192118954085,2.9813645550822985,694.2820306536078,0.0027640464632237138,0.17348745341569272,0.999590834673942,8.372968960801494e-231,1.6727066959014358,837.7933735914293,6300.132472040904,0.7894741805350137,1.963599050795679,2.3046520722871318,625.8629317571416,0.008838740210223324,0.5284094475068776,0.9997554997002438,1.4453042301220586e-4,836.969,1342.76,0.0010937554114703071,0.35,2.118760482791052,137,2.148460425482852,1,1.0498869278950693,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.6727066959014358,HM,,0,4,0.35,0.35,0.02990251802008663,2,0.5,1,0.05,0.0011,60,0.03851814061817842,1833.9520041295673,1846.2595685807203,0.018179563443357367,0.8738321192983334,1.1036609196843288,421.9949862087932,0.0010232126951571362,2.6564436360000117,0.9123764285443611,1.8449914827214256e-73,0.05115240682877257,1833.323962016335,1861.2348537574721,0.024142609438037702,0.8529351259269515,1.0749859209942785,416.9044611410637,0.004916324978728282,9.611131290821124,0.9168704988771348,8.649888245044663e-4,1833.1599999999999,1847.6399999999999,0.002812513915209361,0.9,2.118760482791052,137,0.020199514937063744,1,1.328008206206908,Noise (HM.RMSE),Noise (LM.RMSE),0.05115240682877257,HM,,0,4,0.9,0.9,0.07689218919450848,2,0.5,1,0.05,0.0028,60
20210803_Ridge_WP402_125_6_103400,2021-08-03T10:34:00.000000Z,462.19,2.388644,19.7,101.325,-65060,Ridge,WP402,PIST,6,125,field_air,1.780116449207746,456.6545307036515,770.0523464287178,0.8402086212468264,1.2728970947258849,1.50601993534603,284.25148609933433,0.003401423072882341,0.19107868332974337,0.9997262409746452,8.567488685479992e-134,1.8226199174444775,455.42475807644547,7218.501138814169,0.8602701068093503,0.9989314644225066,1.4034956750523162,275.76487468992667,0.012859080718178616,0.7055272794455425,0.9997622679734702,1.2720100415537688e-4,460.586,768.189,0.0019827032661587606,0.35,2.118660061552504,76,2.4005960607052184,1,1.0238767909007571,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.8226199174444775,HM,,0,4,0.35,0.35,0.040147753427348304,2,0.5,1,0.05,0.002,60,0.06468904928399832,1847.5373813569079,1858.926190642929,0.03053300076681283,0.695598823186832,0.9283367849678281,210.70916440641275,0.002096696123128993,3.2411917416254843,0.9268933345398009,5.399900391986533e-44,0.08701108246681166,1846.9299708300964,1871.9575478489885,0.04106892089288359,0.6898830630081833,0.8909895251723685,206.69780093705938,0.010000110594597083,11.492915972412355,0.9326572181038377,0.00164094673894651,1845.1,1858.55,0.005098379827265385,0.9,2.118660061552504,76,0.03392555640756981,1,1.3450666446621435,,,0.08701108246681166,HM,Intercept,0,4,0.9,0.9,0.1032370802417528,2,0.5,1,0.05,0.0051,60
20210803_Ridge_WP402_200_6_104100,2021-08-03T10:41:00.000000Z,462.19,2.388644,19.8,101.325,-65100,Ridge,WP402,PIST,6,200,field_air,1.3281219844697663,542.0749116994217,1412.1345186046706,0.6272960395856156,16.06902173004795,18.76990259767875,2442.755145460984,0.005929366271668302,0.44644741529788895,0.9944697450191725,5.0761846e-316,1.7531249108978013,498.48489307895136,2506.5435103228933,0.8280326102305481,1.1154262355026232,1.6335493656997981,1077.5739296932707,0.002535343361467306,0.14461852351233312,0.9999581123839206,4.123548003628608e-4,497.833,1373.34,5.338804258938876e-4,0.35,2.117217231830617,280,1.7922743988160446,1,1.3200029300002223,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.7531249108978013,HM,,0,4,0.35,0.35,0.02091650066335189,2,0.5,1,0.05,5.3e-4,60,0.03740440015064485,1849.6278357118506,1874.1316524336175,0.017666774853472993,1.427168270506397,1.8096591834858864,1132.8501125497726,5.716669050324742e-4,1.5283413254325873,0.9388042166847179,6.770470234553316e-171,0.08004571705954273,1845.7321286235313,1877.2438261168768,0.03780704023003465,0.8652652852611108,1.079628441120905,845.6565228681542,0.0024162706634121792,3.018613302714016,0.9782190634575804,0.0011997779630252713,1844.13,1871.36,0.0013728353808699965,0.9,2.117217231830617,280,0.019629749837192217,1,2.1400080401546755,Noise (HM.RMSE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),0.03740440015064485,LM,g-fact. > 2 | Intercept (LM),0,4,0.9,0.9,0.05378528742004771,2,0.5,1,0.05,0.0014,60
20210803_Ridge_WB403_50_6_111400,2021-08-03T11:14:00.000000Z,462.19,2.388644,20.5,101.325,-70540,Ridge,WB403,PIST,6,50,field_air,1.4533183188349015,647.4780431633175,952.5214485197419,0.6885855651386555,3.0541284147886256,3.8223909100010043,503.04570725424287,0.006655545775180364,0.4579551285444466,0.9981369047673591,4.0112167221020826e-122,1.6818356192637134,639.8069053468992,1829.778622285248,0.7968575881500224,1.4715848738538524,1.6490973627201213,353.9205795710966,0.01274982357437801,0.7580897579015317,0.9996532172792469,6.696441409550801e-4,639.524,941.53,0.0016637493840895273,0.35,2.110584932959286,90,1.9673873289675874,1,1.1572382990479402,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.6818356192637134,HM,,0,4,0.35,0.35,0.03689323936863109,2,0.5,1,0.05,0.0017,60,0.051197871773160604,1833.2042694896716,1843.9504170818982,0.024257669508412162,0.7923272034986869,0.9853129100270986,259.0247233856168,0.001715626509681033,3.350972316354005,0.9090491108216886,8.318304265040387e-48,0.07843105840601199,1832.3450843510227,1850.7507088503605,0.03716081602839953,0.7597694835056852,0.9173434555526576,248.35032404500666,0.00874957430828465,11.155751925456572,0.9211643710146012,0.0020189924025526256,1832.14,1842.7,0.004278212701944499,0.9,2.110584932959286,90,0.026952966120457958,1,1.5319202867164452,,Noise (LM.RMSE) | Intercept (LM),0.07843105840601199,HM,Intercept (LM),0,4,0.9,0.9,0.09486832980505139,2,0.5,1,0.05,0.0043,60
20210803_Ridge_WB403_125_6_112500,2021-08-03T11:25:00.000000Z,462.19,2.388644,20.5,101.325,-71160,Ridge,WB403,PIST,6,125,field_air,1.748477171654854,462.8510753432779,697.2346396971263,0.8282104747485812,4.590804360495042,5.656061235579298,372.0377338986853,0.019170789295536114,1.0964277719103324,0.9931935460306935,1.361031634486552e-62,2.3053407882723986,451.38559572219316,992.6860576329367,1.0919830236646895,1.827865322346258,2.129528263716867,261.03604283295255,0.035189629708038836,1.526439383151227,0.9990351506170574,0.0020173325177112993,452.602,682.625,0.0026017703005096144,0.35,2.1111507581278017,58,2.366315642138804,1,1.3184849225629287,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.3053407882723986,HM,nb.obs,0,4,0.35,0.35,0.04595725150090289,2,0.5,1,0.05,0.0026,60,0.07490082379763603,1827.1656511624992,1837.2061151384253,0.035478671293024636,1.0429057320881039,1.2975677585465095,201.25833491757027,0.0043980072102647065,5.871774150504755,0.8352802767492362,8.249974854757851e-24,0.21492988726834134,1824.8014048493674,1836.70773088866,0.10180698201721235,0.8008172550165211,0.9668292496202311,169.43851515242432,0.028837748234931397,13.417281608177314,0.9085497128018147,0.008550663040910659,1824.35,1835.28,0.006690266487024724,0.9,2.1111507581278017,58,0.03942074588113848,1,2.8695263465863885,Noise (HM.RMSE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),0.07490082379763603,LM,g-fact. > 2 | Intercept (LM) | nb.obs,0,4,0.9,0.9,0.1181757895737503,2,0.5,1,0.05,0.0067,60
