UniqueID,start.time,Area,Vtot,Tcham,Pcham,Date,Plot Tag,Plot Letter,Chamber_ID,File name,Notes,start.time_formatted
2021-05-20_4797_WD_7,2021-05-20T09:46:00.000000Z,3901.4913916081314,6.617729024571741,24.33,101.325,2021-05-20T00:00:00.000000Z,4797,WD,7,0.0,NA,2021-05-20 09:46:00 UTC
2021-05-20_4190_WS_8,2021-05-20T09:57:00.000000Z,3019.197515844602,5.209000592991988,24.33,101.325,2021-05-20T00:00:00.000000Z,4190,WS,8,1.0,NA,2021-05-20 09:57:00 UTC
2021-05-20_1926_WS_7,2021-05-20T10:09:00.000000Z,4207.570647768286,7.012703873908057,24.33,101.325,2021-05-20T00:00:00.000000Z,1926,WS,7,2.0,NA,2021-05-20 10:09:00 UTC
2021-05-20_4295_WD_7,2021-05-20T10:35:00.000000Z,4059.0134301487224,6.849086480308625,25.62,101.325,2021-05-20T00:00:00.000000Z,4295,WD,7,4.0,NA,2021-05-20 10:35:00 UTC
2021-05-20_4181_WD_8,2021-05-20T10:44:00.000000Z,3152.8976513106086,5.423711281512148,25.62,101.325,2021-05-20T00:00:00.000000Z,4181,WD,8,5.0,NA,2021-05-20 10:44:00 UTC
2021-05-20_4103_WD_7,2021-05-20T10:54:00.000000Z,4034.283119802198,6.8125297032406715,25.62,101.325,2021-05-20T00:00:00.000000Z,4103,WD,7,6.0,NA,2021-05-20 10:54:00 UTC
2021-05-20_1640_WD_8,2021-05-20T11:08:00.000000Z,4224.7302412561485,7.057670867085629,25.62,101.325,2021-05-20T00:00:00.000000Z,1640,WD,8,7.0,NA,2021-05-20 11:08:00 UTC
2021-05-20_1637_WS_7,2021-05-20T11:22:00.000000Z,4188.244052851242,7.023902668899825,25.62,101.325,2021-05-20T00:00:00.000000Z,1637,WS,7,8.0,NA,2021-05-20 11:22:00 UTC
2021-05-20_1641_WD_8,2021-05-20T11:37:00.000000Z,4219.116080413853,7.03830052239338,26.39,101.325,2021-05-20T00:00:00.000000Z,1641,WD,8,9.0,NA,2021-05-20 11:37:00 UTC
2021-05-20_1830_WD_7,2021-05-20T11:57:00.000000Z,4148.447557944625,6.971188563527745,26.39,101.325,2021-05-20T00:00:00.000000Z,1830,WD,7,10.0,NA,2021-05-20 11:57:00 UTC
