Quadrat,Subquadrat,Quadrat (x),Quadrat (y),Subquad (x),Subquad (y),Tag ID,Species (4 char),Diam (mm),Codes 1,Codes 2,Date,Names,Entered by,,X coord (m),Y coord (m),enter date,initials ,Notes,PX,PY,,PX2 (rotated 10 degrees),PY2 (rotated 10 degrees),,original bearing,second bearing,lat 1,lon 1,distance,,lat 2,lon 2,,Latitude,Longitude
0708,,4,3,3,2,729,BELE,227,,,7/31/18,Ananth M,KK,,11.5,8.8,6/22/21,MB,,171.5,148.8,,194.7333872,116.7587166,,0.856150923,1.030683923,0.73285,-1.25892,227.0543767,,0.732868,-1.258881,,41.990261,-72.128564
0708,,4,3,4,2,730,BELE,253,,,7/31/18,Ananth M,KK,,19.1,7.5,6/22/21,MB,,179.1,147.5,,201.9921833,114.1587398,,0.881852368,1.056385368,0.73285,-1.25892,232.019525,,0.732868,-1.258879,,41.990238,-72.128476
0708,,4,3,4,2,731,ACRU,363,,,7/31/18,Ananth M,KK,,18.6,8.1,6/22/21,MB,,178.6,148.1,,201.6039684,114.8364486,,0.878486168,1.053019168,0.73285,-1.25892,232.0163141,,0.732868,-1.258879,,41.990244,-72.128481
0708,,4,3,4,1,732,BEPA,280,,,8/1/18,Ananth M,KK,,18.2,3.1,6/22/21,MB,,178.2,143.1,,200.341804,109.9818692,,0.894210368,1.068743368,0.73285,-1.25892,228.5450721,,0.732867,-1.258880,,41.990200,-72.128496
0908,,4,5,1,1,748,TSCA,439,,,7/31/18,Ben G,BG,,2.1,0.4,06/14/2021,EJ,,162.1,180.4,,190.9634792,149.5109348,,0.732018265,0.906551265,0.73285,-1.25892,242.529524,,0.732873,-1.258882,,41.990556,-72.128609
0908,,4,5,1,1,749,TSCA,406,,,7/31/18,Ben G,BG,,2.5,0.8,06/14/2021,EJ,,162.5,180.8,,191.4268616,149.8353986,,0.732142422,0.906675422,0.73285,-1.25892,243.0944055,,0.732874,-1.258882,,41.990558,-72.128604
0908,,4,5,1,1,750,TSCA,115,,,7/31/18,Ben G,BG,,1,1.5,06/14/2021,EJ,,161,181.5,,190.0712038,150.7852363,,0.725615471,0.900148471,0.73285,-1.25892,242.6174973,,0.732874,-1.258882,,41.990567,-72.128620
0908,,4,5,1,2,751,TSCA,794,,,7/31/18,Ben G,BG,,2.3,9.5,06/14/2021,EJ,,162.3,189.5,,192.7406398,158.4379555,,0.708235019,0.882768019,0.73285,-1.25892,249.5025852,,0.732875,-1.258881,,41.990636,-72.128588
0908,,4,5,1,3,752,ACPE,58,,,7/31/18,Ben G,BG,,2.3,14.2,06/14/2021,EJ,,162.3,194.2,,193.5567866,163.0665519,,0.696154778,0.870687778,0.73285,-1.25892,253.0907545,,0.732876,-1.258881,,41.990677,-72.128578
0908,,4,5,1,4,753,TSCA,99,,,7/31/18,Ben G,BG,,4.5,19,06/14/2021,EJ,,164.5,199,,196.5568752,167.4116029,,0.690771027,0.865304027,0.73285,-1.25892,258.1884002,,0.732876,-1.258881,,41.990717,-72.128542
0908,,4,5,2,4,754,TSCA,491,,,7/31/18,Ben G,BG,,7,17.5,06/14/2021,EJ,,167,197.5,,198.7584222,165.5002707,,0.701916371,0.876449371,0.73285,-1.25892,258.6411607,,0.732876,-1.258880,,41.990699,-72.128515
0908,,4,5,3,1,755,BELE,233,,,7/31/18,Ben G,BG,,11.4,13.8,06/14/2021,EJ,,171.4,193.8,,202.4490777,161.0924297,,0.724138655,0.898671655,0.73285,-1.25892,258.7206988,,0.732875,-1.258879,,41.990660,-72.128470
0908,,4,5,3,2,756,QUVE,387,P,,7/31/18,Ben G,BG,,11.5,14.5,06/14/2021,EJ,,171.5,194.5,,202.6691123,161.7644303,,0.72263916,0.89717216,0.73285,-1.25892,259.3115886,,0.732875,-1.258879,,41.990666,-72.128468
0908,,4,5,3,2,757,QUVE,406,P,,7/31/18,Ben G,BG,,14.1,14.9,06/14/2021,EJ,,174.1,194.9,,205.2990717,161.706868,,0.729089188,0.903622188,0.73285,-1.25892,261.3366029,,0.732875,-1.258879,,41.990665,-72.128436
0908,,4,5,3,3,758,BEPA,139,,,7/31/18,Ben G,BG,,13,15.1,06/14/2021,EJ,,173,195.1,,204.2505129,162.0948426,,0.725432112,0.899965112,0.73285,-1.25892,260.7546932,,0.732875,-1.258879,,41.990669,-72.128449
0908,,4,5,3,3,759,TSCA,172,,,7/31/18,Ben G,BG,,13.5,18,06/14/2021,EJ,,173.5,198,,205.2464967,164.8639609,,0.719544668,0.894077668,0.73285,-1.25892,263.2608022,,0.732876,-1.258879,,41.990694,-72.128437
0908,,4,5,3,3,760,TSCA,125,,,7/31/18,Ben G,BG,,12.6,19.9,06/14/2021,EJ,,172.6,199.9,,204.6901014,166.8913791,,0.712240368,0.886773368,0.73285,-1.25892,264.1037107,,0.732876,-1.258879,,41.990712,-72.128443
0908,,4,5,3,4,761,TSCA,155,,,7/31/18,Ben G,BG,,14.4,19.5,06/14/2021,EJ,,174.4,199.5,,206.393296,166.1848891,,0.718368483,0.892901483,0.73285,-1.25892,264.9822824,,0.732876,-1.258878,,41.990706,-72.128423
0908,,4,5,3,4,762,TSCA,181,,,7/31/18,Ben G,BG,,17.7,17.2,06/14/2021,EJ,,177.7,197.2,,209.2437706,163.3467921,,0.733431124,0.907964124,0.73285,-1.25892,265.4526888,,0.732876,-1.258878,,41.990680,-72.128388
0908,,4,5,3,4,763,TSCA,44,,,7/31/18,Ben G,BG,,16.8,16.6,06/14/2021,EJ,,176.8,196.6,,208.2532546,162.9121909,,0.732421534,0.906954534,0.73285,-1.25892,264.4046142,,0.732876,-1.258878,,41.990676,-72.128400
0908,,4,5,3,4,764,TSCA,51,,,7/31/18,Ben G,BG,,15.7,14.5,06/14/2021,EJ,,175.7,194.5,,206.8053048,161.0351077,,0.734658392,0.909191392,0.73285,-1.25892,262.1082601,,0.732875,-1.258878,,41.990659,-72.128418
0908,,4,5,4,1,765,TSCA,118,,,7/31/18,Ben G,BG,,15.3,13.9,06/14/2021,EJ,,175.3,193.9,,206.3071928,160.5136823,,0.735061522,0.909594522,0.73285,-1.25892,261.394912,,0.732875,-1.258878,,41.990655,-72.128424
0908,,4,5,4,1,766,TSCA,27,,,7/31/18,Ben G,BG,,13.6,3.4,06/14/2021,EJ,,173.6,183.4,,202.809713,150.4684031,,0.757954075,0.932487075,0.73285,-1.25892,252.5322158,,0.732874,-1.258879,,41.990564,-72.128466
0908,,4,5,4,1,767,QURU,,M,,7/31/18,Ben G,BG,,13,6.6,06/14/2021,EJ,,173,186.6,,202.7745027,153.7239768,,0.74759638,0.92212938,0.73285,-1.25892,254.4573835,,0.732874,-1.258879,,41.990593,-72.128466
0908,,4,5,4,3,768,TSCA,169,,,7/31/18,Ben G,BG,,14.7,7.2,06/14/2021,EJ,,174.7,187.2,,204.5528648,154.0196594,,0.750871961,0.925404961,0.73285,-1.25892,256.054545,,0.732874,-1.258879,,41.990596,-72.128445
0908,,4,5,4,3,769,TSCA,395,,,7/31/18,Ben G,BG,,16.8,2.9,06/14/2021,EJ,,176.8,182.9,,205.8742736,149.4203248,,0.768441212,0.942974212,0.73285,-1.25892,254.3828807,,0.732873,-1.258879,,41.990555,-72.128429
0908,,4,5,4,4,770,QURU,274,,,7/31/18,Ben G,BG,,15.2,4,06/14/2021,EJ,,175.2,184,,204.4895943,150.7814505,,0.760904177,0.935437177,0.73285,-1.25892,254.068967,,0.732874,-1.258879,,41.990567,-72.128446
0908,,4,5,4,4,771,TSCA,118,,,7/31/18,Ben G,BG,,19.8,2.6,06/14/2021,EJ,,179.8,182.6,,208.7766023,148.6039377,,0.777672048,0.952205048,0.73285,-1.25892,256.263146,,0.732873,-1.258878,,41.990547,-72.128394
0509,,5,1,1,1,772,PIST,10,,,7/31/18,Ben G,BG,,2.2,4.9,06/22/2021,MB,,182.2,104.9,,197.6476718,71.66762054,,1.048405386,1.222938386,0.73285,-1.25892,210.2399819,,0.732861,-1.258880,,41.989855,-72.128529
0509,,5,1,1,1,773,BELE,263,,,7/31/18,Ben G,BG,,3.1,4.6,06/22/2021,MB,,183.1,104.6,,198.4819043,71.21589479,,1.051767853,1.226300853,0.73285,-1.25892,210.8714537,,0.732861,-1.258880,,41.989851,-72.128518
0509,,5,1,1,1,774,PIST,16,,,7/31/18,Ben G,BG,,2.5,3.6,06/22/2021,MB,,182.5,103.6,,197.7173714,70.335276,,1.054487252,1.229020252,0.73285,-1.25892,209.855212,,0.732861,-1.258880,,41.989844,-72.128528
0509,,5,1,1,1,775,PIST,19,,,7/31/18,Ben G,BG,,1.6,3.2,06/22/2021,MB,,181.6,103.2,,196.7615851,70.09763633,,1.054025505,1.228558505,0.73285,-1.25892,208.8750823,,0.732861,-1.258880,,41.989841,-72.128539
0509,,5,1,1,1,776,PIST,11,,,7/31/18,Ben G,BG,,4.4,3.7,06/22/2021,MB,,184.4,103.7,,199.6058709,70.10382509,,1.058509861,1.233042861,0.73285,-1.25892,211.5586207,,0.732861,-1.258880,,41.989841,-72.128505
0509,,5,1,1,1,777,PIST,18,,,7/31/18,Ben G,BG,,4.9,0.5,06/22/2021,MB,,184.9,100.5,,199.5426004,66.8656162,,1.072928613,1.247461613,0.73285,-1.25892,210.4477607,,0.732860,-1.258880,,41.989812,-72.128506
0509,,5,1,1,1,778,PIST,13,,,7/31/18,Ben G,BG,,3.9,0.7,06/22/2021,MB,,183.9,100.7,,198.5925223,67.236226,,1.069812821,1.244345821,0.73285,-1.25892,209.6656863,,0.732861,-1.258880,,41.989816,-72.128517
0509,,5,1,1,1,779,PIST,20,,,7/31/18,Ben G,BG,,4.7,0.2,06/22/2021,MB,,184.7,100.2,,199.2935444,66.60490353,,1.073728457,1.248261457,0.73285,-1.25892,210.1288414,,0.732860,-1.258880,,41.989810,-72.128509
0509,,5,1,1,1,780,PIST,25,,,7/31/18,Ben G,BG,,4,0.2,06/22/2021,MB,,184,100.2,,198.6041789,66.72645731,,1.072135267,1.246668267,0.73285,-1.25892,209.5138182,,0.732860,-1.258880,,41.989811,-72.128517
0509,,5,1,1,1,781,PIST,12,,,7/31/18,Ben G,BG,,3,0.3,06/22/2021,MB,,183,100.3,,197.636736,66.99858633,,1.069422684,1.243955684,0.73285,-1.25892,208.6841872,,0.732860,-1.258880,,41.989814,-72.128529
0509,,5,1,1,1,782,PIST,28,,,7/31/18,Ben G,BG,,2.4,0.4,06/22/2021,MB,,182.4,100.4,,197.0632162,67.20125606,,1.067616444,1.242149444,0.73285,-1.25892,208.206436,,0.732861,-1.258880,,41.989815,-72.128536
0509,,5,1,1,1,783,PIST,13,,,7/31/18,Ben G,BG,,2,0.2,06/22/2021,MB,,182,100.2,,196.6345635,67.07375381,,1.067531371,1.242064371,0.73285,-1.25892,207.7595726,,0.732861,-1.258881,,41.989814,-72.128541
0509,,5,1,1,1,784,PIST,11,,,7/31/18,Ben G,BG,,2.6,0.5,06/22/2021,MB,,182.6,100.5,,197.2775426,67.26500718,,1.067658844,1.242191844,0.73285,-1.25892,208.4298683,,0.732861,-1.258880,,41.989816,-72.128533
0509,,5,1,1,1,785,PIST,25,,,7/31/18,Ben G,BG,,1.4,0.4,06/22/2021,MB,,181.4,100.4,,196.0784085,67.37490431,,1.065290625,1.239823625,0.73285,-1.25892,207.3309432,,0.732861,-1.258881,,41.989817,-72.128548
0509,,5,1,1,1,786,PIST,13,,,7/31/18,Ben G,BG,,1.4,0.2,06/22/2021,MB,,181.4,100.2,,196.0436788,67.17794276,,1.066135013,1.240668013,0.73285,-1.25892,207.2341671,,0.732861,-1.258881,,41.989815,-72.128548
0509,,5,1,1,1,787,PIST,13,,,7/31/18,Ben G,BG,,1.9,0.6,06/22/2021,MB,,181.9,100.6,,196.605542,67.48504173,,1.065613618,1.240146618,0.73285,-1.25892,207.8652689,,0.732861,-1.258881,,41.989818,-72.128541
0509,,5,1,1,1,788,PIST,10,,,7/31/18,Ben G,BG,,1.3,0.5,06/22/2021,MB,,181.3,100.5,,195.9972925,67.49074991,,1.064634941,1.239167941,0.73285,-1.25892,207.2919198,,0.732861,-1.258881,,41.989818,-72.128549
0509,,5,1,1,1,789,PIST,686,,,7/31/18,Ben G,BG,,2.5,1.7,06/22/2021,MB,,182.5,101.7,,197.3874397,68.46414129,,1.062396103,1.236929103,0.73285,-1.25892,208.923766,,0.732861,-1.258880,,41.989827,-72.128532
0509,,5,1,1,1,790,PIST,21,,,7/31/18,Ben G,BG,,1.4,1,06/22/2021,MB,,181.4,101,,196.1825974,67.96578895,,1.062762194,1.237295194,0.73285,-1.25892,207.6221568,,0.732861,-1.258881,,41.989822,-72.128546
0509,,5,1,1,1,791,PIST,26,,,7/31/18,Ben G,BG,,1,0.5,06/22/2021,MB,,181,100.5,,195.7018502,67.54284438,,1.063932399,1.238465399,0.73285,-1.25892,207.0295873,,0.732861,-1.258881,,41.989818,-72.128552
0509,,5,1,1,1,792,PIST,18,,,7/31/18,Ben G,BG,,0.5,0.1,06/22/2021,MB,,180.5,100.1,,195.139987,67.23574541,,1.064450763,1.238983763,0.73285,-1.25892,206.3983043,,0.732861,-1.258881,,41.989816,-72.128559
0509,,5,1,1,1,793,PIST,13,,,7/31/18,Ben G,BG,,0.4,0.4,06/22/2021,MB,,180.4,100.4,,195.0936007,67.54855256,,1.062945094,1.237478094,0.73285,-1.25892,206.4565814,,0.732861,-1.258881,,41.989818,-72.128559
0509,,5,1,1,1,794,PIST,14,,,7/31/18,Ben G,BG,,0.3,0.4,06/22/2021,MB,,180.3,100.4,,194.99512,67.56591738,,1.062709448,1.237242448,0.73285,-1.25892,206.369208,,0.732861,-1.258881,,41.989819,-72.128561
0509,,5,1,1,1,795,PIST,28,,,7/31/18,Ben G,BG,,0.1,0.2,06/22/2021,MB,,180.1,100.2,,194.7634288,67.40368549,,1.063085164,1.237618164,0.73285,-1.25892,206.0971858,,0.732861,-1.258881,,41.989817,-72.128563
0509,,5,1,1,1,796,PIST,50,,,7/31/18,Ben G,BG,,0.2,0.8,06/22/2021,MB,,180.2,100.8,,194.9660985,67.9772053,,1.060781282,1.235314282,0.73285,-1.25892,206.4768268,,0.732861,-1.258881,,41.989822,-72.128561
0509,,5,1,1,1,797,PIST,19,,,7/31/18,Ben G,BG,,0.1,1.3,06/22/2021,MB,,180.1,101.3,,194.9544418,68.486974,,1.058433229,1.232966229,0.73285,-1.25892,206.6342179,,0.732861,-1.258881,,41.989827,-72.128561
0509,,5,1,1,1,798,PIST,19,,,7/31/18,Ben G,BG,,0.1,1.5,06/22/2021,MB,,180.1,101.5,,194.9891715,68.68393555,,1.057590024,1.232123024,0.73285,-1.25892,206.732339,,0.732861,-1.258881,,41.989829,-72.128561
0509,,5,1,1,1,799,PIST,14,,,7/31/18,Ben G,BG,,1,1.2,06/22/2021,MB,,181,101.2,,195.823404,68.2322098,,1.060981201,1.235514201,0.73285,-1.25892,207.3702968,,0.732861,-1.258881,,41.989825,-72.128551
0509,,5,1,1,1,800,PIST,14,,,7/31/18,Ben G,BG,,1.5,1.7,06/22/2021,MB,,181.5,101.7,,196.402632,68.63778954,,1.060056382,1.234589382,0.73285,-1.25892,208.0508111,,0.732861,-1.258881,,41.989828,-72.128544
0509,,5,1,1,1,801,PIST,18,,,7/31/18,Ben G,BG,,1.4,1.9,06/22/2021,MB,,181.4,101.9,,196.3388809,68.85211592,,1.058982858,1.233515858,0.73285,-1.25892,208.0614573,,0.732861,-1.258881,,41.989830,-72.128544
0509,,5,1,1,1,802,PIST,34,,,7/31/18,Ben G,BG,,1.2,2.1,06/22/2021,MB,,181.2,102.1,,196.176649,69.08380712,,1.057673518,1.232206518,0.73285,-1.25892,207.9852158,,0.732861,-1.258881,,41.989832,-72.128546
0509,,5,1,1,1,803,PIST,21,,,7/31/18,Ben G,BG,,1.5,2.4,06/22/2021,MB,,181.5,102.4,,196.5241858,69.32715496,,1.057126022,1.231659022,0.73285,-1.25892,208.3938819,,0.732861,-1.258881,,41.989834,-72.128542
0509,,5,1,1,1,804,PIST,22,,,7/31/18,Ben G,BG,,0.3,2.4,06/22/2021,MB,,180.3,102.4,,195.3424165,69.53553286,,1.054282258,1.228815258,0.73285,-1.25892,207.349584,,0.732861,-1.258881,,41.989836,-72.128556
0509,,5,1,1,1,805,PIST,21,,,7/31/18,Ben G,BG,,0.3,2.7,06/22/2021,MB,,180.3,102.7,,195.3945109,69.83097519,,1.05302507,1.22755807,0.73285,-1.25892,207.4979036,,0.732861,-1.258881,,41.989839,-72.128556
0509,,5,1,1,1,806,PIST,30,,,7/31/18,Ben G,BG,,0.3,3.5,06/22/2021,MB,,180.3,103.5,,195.5334295,70.61882138,,1.049681359,1.224214359,0.73285,-1.25892,207.8950216,,0.732861,-1.258881,,41.989846,-72.128554
0509,,5,1,1,1,807,PIST,10,,,7/31/18,Ben G,BG,,1.4,2.9,06/22/2021,MB,,181.4,102.9,,196.5125291,69.83692366,,1.054802337,1.229335337,0.73285,-1.25892,208.5530388,,0.732861,-1.258881,,41.989839,-72.128542
0509,,5,1,1,1,808,PIST,14,,,7/31/18,Ben G,BG,,1.3,3.5,06/22/2021,MB,,181.3,103.5,,196.5182373,70.44517313,,1.052066112,1.226599112,0.73285,-1.25892,208.7628798,,0.732861,-1.258881,,41.989845,-72.128542
0509,,5,1,1,1,809,PIST,18,,,7/31/18,Ben G,BG,,1.1,4,06/22/2021,MB,,181.1,104,,196.4080999,70.97230665,,1.049512068,1.224045068,0.73285,-1.25892,208.83776,,0.732861,-1.258881,,41.989849,-72.128544
0509,,5,1,1,1,810,PIST,22,,,7/31/18,Ben G,BG,,0.5,4.2,06/22/2021,MB,,180.5,104.2,,195.8519449,71.27345715,,1.047246266,1.221779266,0.73285,-1.25892,208.4175856,,0.732861,-1.258881,,41.989852,-72.128550
0509,,5,1,1,2,811,PIST,12,,,7/31/18,Ben G,BG,,0.3,5.6,06/22/2021,MH,,180.3,105.6,,195.8980909,72.68691763,,1.040964956,1.215497956,0.73285,-1.25892,208.9484386,,0.732861,-1.258881,,41.989865,-72.128550
0509,,5,1,1,2,812,PIST,11,,,7/31/18,Ben G,BG,,1.1,6.4,06/22/2021,MH,,181.1,106.4,,196.8248557,73.33584522,,1.039603314,1.214136314,0.73285,-1.25892,210.0432574,,0.732861,-1.258880,,41.989871,-72.128538
0509,,5,1,1,2,813,PIST,11,,,7/31/18,Ben G,BG,,0.3,6.7,06/22/2021,MH,,180.3,106.7,,196.0891039,73.77020615,,1.036434382,1.210967382,0.73285,-1.25892,209.5065154,,0.732862,-1.258881,,41.989874,-72.128547
0509,,5,1,1,2,814,PIST,12,,,7/31/18,Ben G,BG,,1.9,7.2,06/22/2021,MH,,181.9,107.2,,197.7516205,73.98477281,,1.038255796,1.212788796,0.73285,-1.25892,211.1384617,,0.732862,-1.258880,,41.989876,-72.128527
0509,,5,1,1,2,815,PIST,11,,,7/31/18,Ben G,BG,,2.1,6.9,06/22/2021,MH,,182.1,106.9,,197.8964875,73.65460084,,1.039960679,1.214493679,0.73285,-1.25892,211.1587554,,0.732862,-1.258880,,41.989873,-72.128526
0509,,5,1,1,2,816,PIST,17,,,7/31/18,Ben G,BG,,3.5,8.1,06/22/2021,MH,,183.5,108.1,,199.4835963,74.59326258,,1.038429479,1.212962479,0.73285,-1.25892,212.9738482,,0.732862,-1.258880,,41.989882,-72.128506
0509,,5,1,1,2,817,PIST,16,,,7/31/18,Ben G,BG,,2.6,8.6,06/22/2021,MH,,182.6,108.6,,198.6840934,75.24194987,,1.034251525,1.208784525,0.73285,-1.25892,212.4540421,,0.732862,-1.258880,,41.989888,-72.128516
0509,,5,1,1,2,818,PIST,10,,,7/31/18,Ben G,BG,,2.2,9.2,06/22/2021,MH,,182.2,109.2,,198.3943593,75.90229382,,1.030861244,1.205394244,0.73285,-1.25892,212.4181725,,0.732862,-1.258880,,41.989894,-72.128519
0509,,5,1,1,2,819,PIST,11,,,7/31/18,Ben G,BG,,3.1,9.9,06/22/2021,MH,,183.1,109.9,,199.40224,76.43537581,,1.03021621,1.20474921,0.73285,-1.25892,213.550041,,0.732862,-1.258880,,41.989898,-72.128507
0509,,5,1,1,2,820,PIST,11,,,7/31/18,Ben G,BG,,4.2,9.6,06/22/2021,MH,,184.2,109.6,,200.4334341,75.94892041,,1.034057399,1.208590399,0.73285,-1.25892,214.3403835,,0.732862,-1.258880,,41.989894,-72.128495
0509,,5,1,1,2,821,PIST,18,,,7/31/18,Ben G,BG,,4.3,9.8,06/22/2021,MH,,184.3,109.8,,200.5666445,76.12851713,,1.033494572,1.208027572,0.73285,-1.25892,214.5286228,,0.732862,-1.258880,,41.989896,-72.128493
0509,,5,1,1,2,822,PIST,11,,,7/31/18,Ben G,BG,,4.5,9.9,06/22/2021,MH,,184.5,109.9,,200.7809709,76.19226826,,1.033571194,1.208104194,0.73285,-1.25892,214.751624,,0.732862,-1.258880,,41.989896,-72.128491
0509,,5,1,1,2,823,PIST,11,,,7/31/18,Ben G,BG,,4.5,9.5,06/22/2021,MH,,184.5,109.5,,200.7115116,75.79834516,,1.035172953,1.209705953,0.73285,-1.25892,214.5471976,,0.732862,-1.258880,,41.989893,-72.128491
0509,,5,1,1,2,824,PIST,11,,,7/31/18,Ben G,BG,,4.4,8.9,06/22/2021,MH,,184.4,108.9,,200.5088418,75.22482534,,1.03734396,1.21187696,0.73285,-1.25892,214.1554809,,0.732862,-1.258880,,41.989887,-72.128494
0509,,5,1,1,2,825,PIST,10,,,7/31/18,Ben G,BG,,3.8,8.2,06/22/2021,MH,,183.8,108.2,,199.7964034,74.63964888,,1.038739449,1.213272449,0.73285,-1.25892,213.2830983,,0.732862,-1.258880,,41.989882,-72.128503
0509,,5,1,1,2,826,PIST,10,,,7/31/18,Ben G,BG,,4.3,6.8,06/22/2021,MH,,184.3,106.8,,200.0456997,73.17409391,,1.045594268,1.220127268,0.73285,-1.25892,213.0087557,,0.732861,-1.258880,,41.989869,-72.128500
0509,,5,1,1,2,827,PIST,11,,,7/31/18,Ben G,BG,,4.6,6.4,06/22/2021,MH,,184.6,106.4,,200.2716827,72.72807634,,1.047924534,1.222457534,0.73285,-1.25892,213.0683458,,0.732861,-1.258880,,41.989865,-72.128497
0509,,5,1,1,2,828,PIST,17,,,7/31/18,Ben G,BG,,3.8,6.2,06/22/2021,MH,,183.8,106.2,,199.4491069,72.6700334,,1.04685885,1.22139185,0.73285,-1.25892,212.2754814,,0.732861,-1.258880,,41.989865,-72.128507
0509,,5,1,1,2,829,PIST,14,,,7/31/18,Ben G,BG,,2.5,6.7,06/22/2021,MH,,182.5,106.7,,198.255681,73.38817999,,1.041734443,1.216267443,0.73285,-1.25892,211.4027909,,0.732862,-1.258880,,41.989871,-72.128521
0509,,5,1,1,2,830,PIST,18,,,7/31/18,Ben G,BG,,2.2,6.6,06/22/2021,MH,,182.2,106.6,,197.9428738,73.34179369,,1.041426101,1.215959101,0.73285,-1.25892,211.0933443,,0.732861,-1.258880,,41.989871,-72.128525
0509,,5,1,1,2,831,PIST,23,,,7/31/18,Ben G,BG,,2.3,5.3,06/22/2021,MH,,182.3,105.3,,197.8156119,72.04417881,,1.046995795,1.221528795,0.73285,-1.25892,210.5264354,,0.732861,-1.258880,,41.989859,-72.128527
0509,,5,1,1,3,832,BELE,265,,,8/1/18,Daniellle L,BG,,5.1,9,06/22/2021,MH,,185.1,109,,201.2155721,75.20175234,,1.038600194,1.213133194,0.73285,-1.25892,214.809241,,0.732862,-1.258880,,41.989887,-72.128485
0509,,5,1,1,3,833,PIST,19,,,8/1/18,Daniellle L,BG,,5.2,9.4,06/22/2021,MH,,185.2,109.4,,201.3835121,75.57831061,,1.03723368,1.21176668,0.73285,-1.25892,215.0985821,,0.732862,-1.258880,,41.989891,-72.128483
0509,,5,1,1,3,834,PIST,12,,,8/1/18,Daniellle L,BG,,6.9,9,06/22/2021,MH,,186.9,109,,202.988226,74.88918549,,1.042821685,1.217354685,0.73285,-1.25892,216.3622194,,0.732862,-1.258879,,41.989884,-72.128464
0509,,5,1,1,3,835,PIST,11,,,8/1/18,Daniellle L,BG,,7.4,9.6,06/22/2021,MH,,187.4,109.6,,203.5848188,75.39324601,,1.041594558,1.216127558,0.73285,-1.25892,217.0965684,,0.732862,-1.258879,,41.989889,-72.128457
0509,,5,1,1,3,836,PIST,10,,,8/1/18,Daniellle L,BG,,7.3,9.8,06/22/2021,MH,,187.3,109.8,,203.5210677,75.60757238,,1.040566852,1.215099852,0.73285,-1.25892,217.1113309,,0.732862,-1.258879,,41.989891,-72.128457
0509,,5,1,1,3,837,PIST,19,,,8/1/18,Daniellle L,BG,,9.1,9.2,06/22/2021,MH,,189.1,109.2,,205.1895327,74.70412088,,1.04710608,1.22163908,0.73285,-1.25892,218.3654048,,0.732862,-1.258879,,41.989883,-72.128437
0509,,5,1,1,3,838,PIST,17,,,8/1/18,Daniellle L,BG,,9.5,9.5,06/22/2021,MH,,189.5,109.5,,205.6355503,74.93010391,,1.046833021,1.221366021,0.73285,-1.25892,218.8618286,,0.732862,-1.258879,,41.989885,-72.128432
0509,,5,1,1,3,839,PIST,15,,,8/1/18,Daniellle L,BG,,5.5,5.9,06/22/2021,MH,,185.5,105.9,,201.0711856,72.07938905,,1.052056693,1.226589693,0.73285,-1.25892,213.6002341,,0.732861,-1.258880,,41.989859,-72.128487
0509,,5,1,1,3,840,PIST,23,,,8/1/18,Daniellle L,BG,,6.2,6.6,06/22/2021,MH,,186.2,106.6,,201.8821048,72.64720069,,1.050840871,1.225373871,0.73285,-1.25892,214.5553542,,0.732861,-1.258879,,41.989864,-72.128477
0509,,5,1,1,3,841,PIST,13,,,8/1/18,Daniellle L,BG,,7.1,7.8,06/22/2021,MH,,187.1,107.8,,202.9768097,73.67268655,,1.048088851,1.222621851,0.73285,-1.25892,215.9334388,,0.732862,-1.258879,,41.989874,-72.128464
0509,,5,1,1,3,842,PIST,10,,,8/1/18,Daniellle L,BG,,8.7,0.3,06/22/2021,MB,,188.7,100.3,,203.2501402,66.0087913,,1.082242837,1.256775837,0.73285,-1.25892,213.7002106,,0.732860,-1.258879,,41.989805,-72.128461
0509,,5,1,1,3,843,PIST,12,,,8/1/18,Daniellle L,BG,,7.6,0.5,06/22/2021,MB,,187.6,100.5,,202.2015813,66.39676592,,1.078987151,1.253520151,0.73285,-1.25892,212.8238943,,0.732860,-1.258879,,41.989808,-72.128473
0509,,5,1,1,3,844,PIST,11,,,8/1/18,Daniellle L,BG,,7.6,1.2,06/22/2021,MB,,187.6,101.2,,202.3231351,67.08613134,,1.076092375,1.250625375,0.73285,-1.25892,213.1553424,,0.732861,-1.258879,,41.989814,-72.128472
0509,,5,1,1,3,845,PIST,12,,,8/1/18,Daniellle L,BG,,6.9,0.8,06/22/2021,MB,,186.9,100.8,,201.5643103,66.81376202,,1.076185166,1.250718166,0.73285,-1.25892,212.3493584,,0.732860,-1.258879,,41.989812,-72.128481
0509,,5,1,1,3,846,PIST,10,,,8/1/18,Daniellle L,BG,,6.1,0.2,06/22/2021,MB,,186.1,100.2,,200.6722752,66.36179598,,1.076887002,1.251420002,0.73285,-1.25892,211.3604741,,0.732860,-1.258880,,41.989808,-72.128492
0509,,5,1,1,3,847,PIST,10,,,8/1/18,Daniellle L,BG,,5.3,0.1,06/22/2021,MB,,185.3,100.1,,199.8670642,66.4022338,,1.075504303,1.250037303,0.73285,-1.25892,210.6088792,,0.732860,-1.258880,,41.989808,-72.128502
0509,,5,1,1,4,848,PIST,20,,,8/1/18,Daniellle L,BG,,5.2,0.2,06/22/2021,MB,,185.2,100.2,,199.7859482,66.5180794,,1.07486075,1.24939375,0.73285,-1.25892,210.5684687,,0.732860,-1.258880,,41.989809,-72.128503
