Quadrat,Subquadrat,Quadrat (x),Quadrat (y),Subquad (x),Subquad (y),Tag ID,Species (4 char),Diam (mm),Codes 1,Codes 2,Date,Names,Entered by,X coord,Y coord,,PX2 (rotated 10 degrees),PY2 (rotated 10 degrees),,original bearing,second bearing,lat 1,lon 1,distance,,lat 2,lon 2,,Latitude,Longitude
0608,,4,2,4,3,616,ACRU,225,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,4,611,BELE,167,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,4,612,BELE,189,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0608,,4,2,4,4,613,PIST,131,,,7/27/18,Ananth Miller-Murthy,Paige Johnson,,,,,,,,,,,,,,,,,
0708,,4,3,1,1,647,PIST,15,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,2,648,BELE,292,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,2,649,ACPE,12,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,2,650,PIST,15,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,2,651,PIST,20,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,2,652,TSCA,17,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,2,653,TSCA,11,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,2,654,TSCA,13,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,2,655,TSCA,11,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,2,656,BELE,11,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,2,657,BELE,11,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,2,658,TSCA,20,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,2,659,TSCA,28,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,667,TSCA,24,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,668,TSCA,17,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,669,TSCA,69,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,670,TSCA,34,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,671,TSCA,15,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,672,TSCA,24,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,673,TSCA,40,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,674,TSCA,33,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,675,TSCA,27,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,676,TSCA,13,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,677,TSCA,25,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,678,PIST,16,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,679,TSCA,28,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,680,TSCA,17,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,681,TSCA,11,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,682,PIST,17,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,683,PIST,10,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,684,PIST,11,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,685,PIST,11,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,3,686,PIST,13,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,4,687,TSCA,437,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,1,4,688,BEAL,322,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,1,662,TSCA,104,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,1,663,BELE,278,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,1,664,TSCA,199,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,1,665,TSCA,268,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,1,666,TSCA,106,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,2,660,ACPE,,M,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,2,661,ACPE,20,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,690,TSCA,76,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,691,TSCA,12,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,692,TSCA,46,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,693,TSCA,17,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,694,TSCA,19,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,695,TSCA,47,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,696,TSCA,16,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,697,TSCA,24,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,698,TSCA,12,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,699,TSCA,28,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,701,TSCA,14,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,702,TSCA,16,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,703,TSCA,19,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,704,TSCA,45,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,705,TSCA,50,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,706,TSCA,35,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,707,TSCA,29,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,708,TSCA,46,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,709,TSCA,28,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,710,TSCA,25,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,711,TSCA,17,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,3,712,TSCA,15,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,2,4,689,PIST,19,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,3,1,726,TSCA,295,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,3,1,727,QURU,389,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,3,2,728,TSCA,285,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,3,2,729,BELE,227,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,3,3,713,BEAL,,M,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,3,4,714,TSCA,24,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,3,4,715,ACPE,14,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,3,4,716,ACPE,,M,X,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,3,4,717,ACPE,24,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,3,4,718,TSCA,26,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,4,1,732,BEPA,280,,,8/1/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,4,2,730,BELE,253,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,4,2,731,ACRU,363,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,4,3,723,BEPA,353,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,4,3,724,BELE,294,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,4,3,725,BELE,229,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,4,4,719,TSCA,14,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,4,4,720,ACRU,229,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,4,4,721,BELE,329,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0708,,4,3,4,4,722,BELE,147,,,7/31/18,Ananth M,KK,,,,,,,,,,,,,,,,,
0908,,4,5,1,1,748,TSCA,439,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,1,1,749,TSCA,406,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,1,1,750,TSCA,115,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,1,2,751,TSCA,794,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,1,3,752,ACPE,58,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,1,4,753,TSCA,99,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,2,4,754,TSCA,491,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,3,1,755,BELE,233,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,3,2,756,QUVE,387,P,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,3,2,757,QUVE,406,P,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,3,3,758,BEPA,139,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,3,3,759,TSCA,172,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,3,3,760,TSCA,125,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,3,4,761,TSCA,155,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,3,4,762,TSCA,181,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,3,4,763,TSCA,44,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,3,4,764,TSCA,51,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,4,1,765,TSCA,118,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,4,1,766,TSCA,27,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,4,1,767,QURU,,M,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,4,3,768,TSCA,169,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,4,3,769,TSCA,395,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,4,4,770,QURU,274,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0908,,4,5,4,4,771,TSCA,118,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,772,PIST,10,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,773,BELE,263,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,774,PIST,16,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,775,PIST,19,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,776,PIST,11,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,777,PIST,18,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,778,PIST,13,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,779,PIST,20,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,780,PIST,25,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,781,PIST,12,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,782,PIST,28,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,783,PIST,13,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,784,PIST,11,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,785,PIST,25,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,786,PIST,13,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,787,PIST,13,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,788,PIST,10,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,789,PIST,686,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,790,PIST,21,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,791,PIST,26,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,792,PIST,18,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,793,PIST,13,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,794,PIST,14,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,795,PIST,28,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,796,PIST,50,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,797,PIST,19,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,798,PIST,19,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,799,PIST,14,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,800,PIST,14,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,801,PIST,18,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,802,PIST,34,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,803,PIST,21,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,804,PIST,22,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,805,PIST,21,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,806,PIST,30,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,807,PIST,10,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,808,PIST,14,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,809,PIST,18,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,1,810,PIST,22,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,811,PIST,12,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,812,PIST,11,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,813,PIST,11,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,814,PIST,12,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,815,PIST,11,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,816,PIST,17,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,817,PIST,16,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,818,PIST,10,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,819,PIST,11,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,820,PIST,11,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,821,PIST,18,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,822,PIST,11,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,823,PIST,11,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,824,PIST,11,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,825,PIST,10,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,826,PIST,10,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,827,PIST,11,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,828,PIST,17,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,829,PIST,14,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,830,PIST,18,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,2,831,PIST,23,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,832,BELE,265,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,833,PIST,19,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,834,PIST,12,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,835,PIST,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,836,PIST,10,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,837,PIST,19,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,838,PIST,17,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,839,PIST,15,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,840,PIST,23,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,841,PIST,13,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,842,PIST,10,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,843,PIST,12,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,844,PIST,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,845,PIST,12,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,846,PIST,10,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,3,847,PIST,10,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,848,PIST,20,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,849,PIST,17,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,850,PIST,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,851,PIST,15,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,852,PIST,17,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,853,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,854,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,855,PIST,17,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,856,PIST,13,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,857,PIST,13,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,858,PIST,16,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,859,PIST,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,860,TSCA,21,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,861,PIST,16,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,862,PIST,12,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,863,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,864,PIST,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,865,PIST,12,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,866,PIST,12,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,867,PIST,19,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,868,PIST,37,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,869,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,870,PIST,18,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,1,4,871,PIST,18,,,8/1/18,Daniellle L,BG,Large fallen hemlock Covering most of plot,,,,,,,,,,,,,,,,
0509,,5,1,2,1,872,PIST,18,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,1,873,PIST,24,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,1,874,PIST,25,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,1,875,PIST,29,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,1,876,PIST,10,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,1,877,PIST,10,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,1,878,PIST,16,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,1,879,PIST,10,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,1,880,PIST,10,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,1,881,PIST,10,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,1,882,PIST,12,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,1,883,PIST,499,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,1,884,ACRU,150,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,2,885,PIST,20,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,2,886,PIST,12,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,2,887,PIST,12,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,2,888,PIST,19,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,2,889,PIST,15,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,2,890,PIST,14,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,2,891,PIST,17,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,2,892,BELE,89,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,2,893,PIST,527,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,2,894,PIST,275,,,7/31/18,Ben G,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,895,PIST,24,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,896,PIST,10,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,897,PIST,28,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,898,PIST,15,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,899,PIST,16,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,900,PIST,15,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,901,PIST,13,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,902,PIST,12,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,903,PIST,14,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,904,PIST,10,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,905,PIST,13,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,906,PIST,12,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,907,PIST,15,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,908,PIST,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,909,PIST,19,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,910,PIST,10,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,911,PIST,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
0509,,5,1,2,3,912,PIST,11,,,8/1/18,Daniellle L,BG,,,,,,,,,,,,,,,,,
