"SampleName","species","core_type","material","d13CH4","ch4_ppm","d13CO2","co2_ppm","tissue","alpha_C","eps_C"
"WP5","PIST","Inner","Wood",-51.5573578127881,3.42530770160174,-23.4692231976805,2837.99237893611,"Heartwood",1.02961500608021,29.6150060802129
"WP6","PIST","Outer","Wood",-39.755162771934,3.00914151836979,-20.0176432879583,2119.59003849827,"Sapwood",1.0205546738902,20.5546738902047
"WP6","PIST","Inner","Wood",-39.755162771934,3.00914151836979,-20.0176432879583,2119.59003849827,"Heartwood",1.0205546738902,20.5546738902047
"WP6","PIST","Organic","Soil",-39.755162771934,3.00914151836979,-20.0176432879583,2119.59003849827,"Other",1.0205546738902,20.5546738902047
"WP6","PIST","Mineral","Soil",-39.755162771934,3.00914151836979,-20.0176432879583,2119.59003849827,"Other",1.0205546738902,20.5546738902047
"WP8","PIST","Inner","Wood",-55.9032699984305,2.55025570272674,-20.9990351668264,5058.60248371666,"Heartwood",1.03697103667709,36.9710366770852
"WP8","PIST","Outer","Wood",-55.9032699984305,2.55025570272674,-20.9990351668264,5058.60248371666,"Sapwood",1.03697103667709,36.9710366770852
"WP8","PIST","Mineral","Soil",-55.9032699984305,2.55025570272674,-20.9990351668264,5058.60248371666,"Other",1.03697103667709,36.9710366770852
"WP8","PIST","Organic","Soil",-55.9032699984305,2.55025570272674,-20.9990351668264,5058.60248371666,"Other",1.03697103667709,36.9710366770852
"WPBERENICE","PIST","Outer","Wood",-44.7663028666944,1.83545465145417,-20.0561517141181,927.137950562152,"Sapwood",1.02586817364874,25.8681736487443
"WPBERENICE","PIST","Organic","Soil",-44.7663028666944,1.83545465145417,-20.0561517141181,927.137950562152,"Other",1.02586817364874,25.8681736487443
"WPBERENICE","PIST","Inner","Wood",-44.7663028666944,1.83545465145417,-20.0561517141181,927.137950562152,"Heartwood",1.02586817364874,25.8681736487443
"WPX2","PIST","Inner","Wood",-48.1674679491459,10.1338639630771,-19.0774725761667,1015.83121835695,"Heartwood",1.03056209405903,30.5620940590261
"WPX2","PIST","Mineral","Soil",-48.1674679491459,10.1338639630771,-19.0774725761667,1015.83121835695,"Other",1.03056209405903,30.5620940590261
"WPX2","PIST","Organic","Soil",-48.1674679491459,10.1338639630771,-19.0774725761667,1015.83121835695,"Other",1.03056209405903,30.5620940590261
"WPX22","PIST","Inner","Wood",-41.2717402483888,5.42396316788992,-21.1840105174861,1706.32963401563,"Heartwood",1.02095247482963,20.9524748296321
"WPX22","PIST","Outer","Wood",-41.2717402483888,5.42396316788992,-21.1840105174861,1706.32963401563,"Sapwood",1.02095247482963,20.9524748296321
"WPX5","PIST","Outer","Wood",24.8084719712599,3.20725146132205,-38.3217655772519,48777.464453441,"Sapwood",0.938398013604358,-61.6019863956417
"WPX5","PIST","Organic","Soil",24.8084719712599,3.20725146132205,-38.3217655772519,48777.464453441,"Other",0.938398013604358,-61.6019863956417
"WPX5","PIST","Mineral","Soil",24.8084719712599,3.20725146132205,-38.3217655772519,48777.464453441,"Other",0.938398013604358,-61.6019863956417
"WPX5","PIST","Inner","Wood",24.8084719712599,3.20725146132205,-38.3217655772519,48777.464453441,"Heartwood",0.938398013604358,-61.6019863956417
"WPX7","PIST","Mineral","Soil",-23.2703888380375,2.60315830316667,-20.7466685387222,2687.29252518403,"Other",1.0025838474338,2.58384743379803
"WPX7","PIST","Outer","Wood",-23.2703888380375,2.60315830316667,-20.7466685387222,2687.29252518403,"Sapwood",1.0025838474338,2.58384743379803
"WPX7","PIST","Organic","Soil",-23.2703888380375,2.60315830316667,-20.7466685387222,2687.29252518403,"Other",1.0025838474338,2.58384743379803
"WPX7","PIST","Inner","Wood",-23.2703888380375,2.60315830316667,-20.7466685387222,2687.29252518403,"Heartwood",1.0025838474338,2.58384743379803
"BC1","PRSE","Organic","Soil",135.706521380972,1.79859832860694,-27.1025866046389,1063.94564964861,"Other",0.856645088391637,-143.354911608363
"BC1","PRSE","Mineral","Soil",135.706521380972,1.79859832860694,-27.1025866046389,1063.94564964861,"Other",0.856645088391637,-143.354911608363
"BC1","PRSE","Outer","Wood",135.706521380972,1.79859832860694,-27.1025866046389,1063.94564964861,"Sapwood",0.856645088391637,-143.354911608363
"BC2","PRSE","Organic","Soil",18.8196074296968,3.78637635624494,-22.4244213989687,9603.53121259442,"Other",0.959517829723834,-40.4821702761659
"BC2","PRSE","Outer","Wood",18.8196074296968,3.78637635624494,-22.4244213989687,9603.53121259442,"Sapwood",0.959517829723834,-40.4821702761659
"BC2","PRSE","Inner","Wood",18.8196074296968,3.78637635624494,-22.4244213989687,9603.53121259442,"Heartwood",0.959517829723834,-40.4821702761659
"BC2","PRSE","Mineral","Soil",18.8196074296968,3.78637635624494,-22.4244213989687,9603.53121259442,"Other",0.959517829723834,-40.4821702761659
"BC4","PRSE","Inner","Wood",-35.3573549799105,19.2363133753496,-43.3301991211951,45231.7727801463,"Heartwood",0.991734924655836,-8.26507534416388
"BC4","PRSE","Organic","Soil",-35.3573549799105,19.2363133753496,-43.3301991211951,45231.7727801463,"Other",0.991734924655836,-8.26507534416388
"BC4","PRSE","Outer","Wood",-35.3573549799105,19.2363133753496,-43.3301991211951,45231.7727801463,"Sapwood",0.991734924655836,-8.26507534416388
"BC4","PRSE","Mineral","Soil",-35.3573549799105,19.2363133753496,-43.3301991211951,45231.7727801463,"Other",0.991734924655836,-8.26507534416388
"WO1","QUAL","Organic","Soil",-187.752687564395,1.79200143352145,-16.6742007357751,910.089174719308,"Other",1.21062364160446,210.623641604456
"WO1","QUAL","Inner","Wood",-187.752687564395,1.79200143352145,-16.6742007357751,910.089174719308,"Heartwood",1.21062364160446,210.623641604456
"WO1","QUAL","Outer","Wood",-187.752687564395,1.79200143352145,-16.6742007357751,910.089174719308,"Sapwood",1.21062364160446,210.623641604456
"WO1","QUAL","Mineral","Soil",-187.752687564395,1.79200143352145,-16.6742007357751,910.089174719308,"Other",1.21062364160446,210.623641604456
"RO1","QURU","Inner","Wood",-70.8880755363357,384.653795457883,-10.5836827050401,2483.48197731752,"Heartwood",1.06490541262411,64.9054126241107
"RO1","QURU","Organic","Soil",-70.8880755363357,384.653795457883,-10.5836827050401,2483.48197731752,"Other",1.06490541262411,64.9054126241107
"RO1","QURU","Outer","Wood",-70.8880755363357,384.653795457883,-10.5836827050401,2483.48197731752,"Sapwood",1.06490541262411,64.9054126241107
"RO1","QURU","Mineral","Soil",-70.8880755363357,384.653795457883,-10.5836827050401,2483.48197731752,"Other",1.06490541262411,64.9054126241107
"RM1","ACRU","Inner","Wood",-112.767059295169,16.1538752044869,-27.0806177959101,21891.7860211947,"Heartwood",1.09657716431402,96.5771643140163
"RM1","ACRU","Mineral","Soil",-112.767059295169,16.1538752044869,-27.0806177959101,21891.7860211947,"Other",1.09657716431402,96.5771643140163
"RM1","ACRU","Organic","Soil",-112.767059295169,16.1538752044869,-27.0806177959101,21891.7860211947,"Other",1.09657716431402,96.5771643140163
"RM1","ACRU","Outer","Wood",-112.767059295169,16.1538752044869,-27.0806177959101,21891.7860211947,"Sapwood",1.09657716431402,96.5771643140163
"RM10","ACRU","Outer","Wood",9.94547221528102,25.6588339107372,-20.209628322719,9282.24830145766,"Sapwood",0.970141852835029,-29.8581471649709
"RM10","ACRU","Inner","Wood",9.94547221528102,25.6588339107372,-20.209628322719,9282.24830145766,"Heartwood",0.970141852835029,-29.8581471649709
"RM14","ACRU","Outer","Wood",-82.3523233137778,7.22782407413194,-20.9723182432291,4593.23111300694,"Sapwood",1.06688842202729,66.8884220272883
"RM14","ACRU","Mineral","Soil",-82.3523233137778,7.22782407413194,-20.9723182432291,4593.23111300694,"Other",1.06688842202729,66.8884220272883
"RM14","ACRU","Inner","Wood",-82.3523233137778,7.22782407413194,-20.9723182432291,4593.23111300694,"Heartwood",1.06688842202729,66.8884220272883
"RM14","ACRU","Organic","Soil",-82.3523233137778,7.22782407413194,-20.9723182432291,4593.23111300694,"Other",1.06688842202729,66.8884220272883
"RM2","ACRU","Organic","Soil",-115.594166598159,5.20209765367499,-20.4115918197292,2183.1832451059,"Other",1.10762318743683,107.623187436828
"RM2","ACRU","Outer","Wood",-115.594166598159,5.20209765367499,-20.4115918197292,2183.1832451059,"Sapwood",1.10762318743683,107.623187436828
"RM2","ACRU","Mineral","Soil",-115.594166598159,5.20209765367499,-20.4115918197292,2183.1832451059,"Other",1.10762318743683,107.623187436828
"RM2","ACRU","Inner","Wood",-115.594166598159,5.20209765367499,-20.4115918197292,2183.1832451059,"Heartwood",1.10762318743683,107.623187436828
"RM3","ACRU","Inner","Wood",-69.126854805074,10.5344210420528,-26.4078827882606,17123.403845419,"Heartwood",1.04589129274738,45.8912927473785
"RM3","ACRU","Outer","Wood",-69.126854805074,10.5344210420528,-26.4078827882606,17123.403845419,"Sapwood",1.04589129274738,45.8912927473785
"RM3","ACRU","Organic","Soil",-69.126854805074,10.5344210420528,-26.4078827882606,17123.403845419,"Other",1.04589129274738,45.8912927473785
"RM3","ACRU","Mineral","Soil",-69.126854805074,10.5344210420528,-26.4078827882606,17123.403845419,"Other",1.04589129274738,45.8912927473785
"RM301A","ACRU","Inner","Wood",-83.6900549978248,52.2233566120657,-21.6536834449051,3320.94744725255,"Heartwood",1.06770238813983,67.702388139826
"RM301A","ACRU","Outer","Wood",-83.6900549978248,52.2233566120657,-21.6536834449051,3320.94744725255,"Sapwood",1.06770238813983,67.702388139826
"RM302","ACRU","Inner","Wood",-69.170113176637,131.390993183852,-22.3965571133074,18038.5299657481,"Heartwood",1.05024930626471,50.2493062647069
"RM302","ACRU","Mineral","Soil",-69.170113176637,131.390993183852,-22.3965571133074,18038.5299657481,"Other",1.05024930626471,50.2493062647069
"RM302","ACRU","Organic","Soil",-69.170113176637,131.390993183852,-22.3965571133074,18038.5299657481,"Other",1.05024930626471,50.2493062647069
"RM302","ACRU","Outer","Wood",-69.170113176637,131.390993183852,-22.3965571133074,18038.5299657481,"Sapwood",1.05024930626471,50.2493062647069
"RM303","ACRU","Organic","Soil",-85.1070483403649,428.172263192299,-20.1737318010219,3915.24732728394,"Other",1.07097367667065,70.973676670645
"RM303","ACRU","Mineral","Soil",-85.1070483403649,428.172263192299,-20.1737318010219,3915.24732728394,"Other",1.07097367667065,70.973676670645
"RM303","ACRU","Inner","Wood",-85.1070483403649,428.172263192299,-20.1737318010219,3915.24732728394,"Heartwood",1.07097367667065,70.973676670645
"RM303","ACRU","Outer","Wood",-85.1070483403649,428.172263192299,-20.1737318010219,3915.24732728394,"Sapwood",1.07097367667065,70.973676670645
"RM304","ACRU","Inner","Wood",-89.3269227766717,1058.26999162263,-19.4806594403139,4520.38328174526,"Heartwood",1.07669740665807,76.6974066580746
"RM304","ACRU","Organic","Soil",-89.3269227766717,1058.26999162263,-19.4806594403139,4520.38328174526,"Other",1.07669740665807,76.6974066580746
"RM304","ACRU","Outer","Wood",-89.3269227766717,1058.26999162263,-19.4806594403139,4520.38328174526,"Sapwood",1.07669740665807,76.6974066580746
"RM304","ACRU","Mineral","Soil",-89.3269227766717,1058.26999162263,-19.4806594403139,4520.38328174526,"Other",1.07669740665807,76.6974066580746
"RM4","ACRU","Outer","Wood",-41.5436734313594,4.52512889616299,-26.8087102517865,20332.2363267402,"Sapwood",1.01537364068776,15.3736406877563
"RM4","ACRU","Mineral","Soil",-41.5436734313594,4.52512889616299,-26.8087102517865,20332.2363267402,"Other",1.01537364068776,15.3736406877563
"RM4","ACRU","Organic","Soil",-41.5436734313594,4.52512889616299,-26.8087102517865,20332.2363267402,"Other",1.01537364068776,15.3736406877563
"RM4","ACRU","Inner","Wood",-41.5436734313594,4.52512889616299,-26.8087102517865,20332.2363267402,"Heartwood",1.01537364068776,15.3736406877563
